"","cytoGenes"
"Senp2",0.0666317620307071
"Senp3",0.0124770906754261
"Senp5",0.0731254433251139
"Senp6",0.0352663730910768
"Senp7",-0.0143839542420713
"Senp8",0.0484822582294546
"Sephs1",0.0991615450752081
"Sephs2",0.126493619233975
"Sepsecs",0.0985033766038972
"Sept1",0.053536990489521
"Sept10",0.0160882494199909
"Sept11",0.131278269080419
"Sept12",0.0593021212093817
"Sept14",0.0342462887534314
"Sept2",0.0903183637892185
"Sept3",0.0258311751893117
"Sept4",0.0475922476470787
"Sept5",0.0246378571753073
"Sept6",0.187212120529617
"Sept7",0.0745748565849618
"Sept8",0.0397968636650435
"Sept9",0.059378810688942
"Serac1",0.0278444229522284
"Serbp1",0.0194972063768424
"Serf1",0.216466610568811
"Serf2",0.0248691239576765
"Sergef",0.0641880252573576
"Serhl",0.192170394521896
"Serinc1",0.0174085914572713
"Serinc2",0.0494066651966138
"Serinc3",0.136862222427725
"Serinc4",0.0242177196246332
"Serinc5",-0.0287781645011975
"Serp1",0.158798980648165
"Serp2",0.0799615117578929
"Serpina10",-0.0388902249752972
"Serpina11",0.101064593982309
"Serpina12",0.212037490105926
"Serpina1a",0.0132833615570481
"Serpina1b",-0.00898242462712171
"Serpina1c",-0.00653945868253797
"Serpina1e",0.0452478858168343
"Serpina3b",0.0108185885082328
"Serpina3c",0.00131003158733089
"Serpina3f",0.0528378280127203
"Serpina3g",0.117526100339622
"Serpina3i",0.0190705167504618
"Serpina3j",-0.0113049897445515
"Serpina3k",0.00872197173270951
"Serpina3m",0.00426483377254772
"Serpina3n",-0.11957038180894
"Serpina5",-0.016843812455631
"Serpina6",-0.027884372321827
"Serpina7",-0.0326678800166393
"Serpina9",0.0820905645552003
"Serpinb11",-0.0158760200883449
"Serpinb12",0.113769378195266
"Serpinb13",0.0573617035933651
"Serpinb1a",-0.107078170129487
"Serpinb1b",0.00880315454931561
"Serpinb1c",0.0116383330812582
"Serpinb2",0.0783609279479984
"Serpinb3a",0.0128615401074457
"Serpinb3c",0.028729771381405
"Serpinb5",-0.161527910018116
"Serpinb6a",0.00703686441499096
"Serpinb6b",0.0589089318566032
"Serpinb6c",-0.0450524065757782
"Serpinb6e",0.0328199091104645
"Serpinb7",-0.0101804239207116
"Serpinb8",-0.0370528645948055
"Serpinb9",0.061398011391924
"Serpinb9b",0.0434383112740311
"Serpinb9c",0.0144743215668842
"Serpinb9d",0.0310073813624458
"Serpinb9e",0.0182149944458346
"Serpinb9g",0.00393703868909775
"Serpinc1",0.153617064968236
"Serpind1",0.00182896276562237
"Serpine1",-0.109922560699312
"Serpine2",-0.00769882652479803
"Serpine3",-0.0103707765720015
"Serpinf1",-0.00271750723650255
"Serpinf2",0.0185215886876288
"Serping1",-0.0864304630352381
"Serpinh1",-0.136222868462224
"Serpini1",0.163817795383244
"Sertad1",0.0239071573511812
"Sertad2",0.0154213430010375
"Sertad3",0.0295288290615727
"Sertad4",-0.127959285659225
"Sertm1",-0.0286146152586772
"Sesn1",0.0128881396569781
"Sesn2",0.0703207209442821
"Sesn3",-0.188731319386649
"Sestd1",0.0378353051803238
"Set",0.137646584014988
"Setbp1",-0.148391757349583
"Setd1a",-0.00875911559650623
"Setd1b",0.0324355357472702
"Setd2",-0.0344727522550493
"Setd3",-0.00861507673292386
"Setd4",0.0138436523434549
"Setd5",-0.0689599729121476
"Setd6",0.0601680868052774
"Setd7",-0.169903105176137
"Setdb1",0.0822098828658241
"Setdb2",0.0840446710602876
"Setmar",-0.00218229940414556
"Setx",0.0502267691273548
"Sez6",0.0670156196606716
"Sez6l",-0.101807951002158
"Sez6l2",0.16103785022575
"Sf1",0.051074065054713
"Sf3a1",0.126175072521268
"Sf3a2",0.0954727803083344
"Sf3a3",0.128246203270223
"Sf3b1",-0.0339741949614013
"Sf3b2",0.0848181752555903
"Sf3b3",0.0624242226973546
"Sf3b4",0.0783334887875042
"Sf3b5",0.22248229546986
"Sf3b6",0.0475823865388284
"Sfi1",0.0556211298118534
"Sfmbt1",0.0170712222510448
"Sfmbt2",0.0403946299878947
"Sfn",-0.197087040933462
"Sfpq",0.00370970962571976
"Sfr1",0.068289222420034
"Sfrp1",-0.00455863514262794
"Sfrp4",0.0250967986334211
"Sfrp5",0.158078678476387
"Sfswap",-0.00541735842517208
"Sft2d1",0.0398702227055198
"Sft2d2",0.0795006306210285
"Sft2d3",0.0243592963619637
"Sfta2",0.0263075895408143
"Sftpa1",0.0427881321662582
"Sftpb",0.0383663277969555
"Sftpc",0.0500069981100783
"Sftpd",-0.0372387784165012
"Sfxn1",0.115732776184131
"Sfxn2",0.0108708709477393
"Sfxn3",-0.0464657085967367
"Sfxn4",0.0402180568705349
"Sfxn5",-0.0224947864647105
"Sgca",0.0344324847720189
"Sgcb",0.0946987773625746
"Sgcd",0.18292655000318
"Sgce",-0.0640160847906712
"Sgcg",0.0945813997878091
"Sgcz",0.0081497301328649
"Sgf29",0.0864056544347634
"Sgip1",0.0244928166167786
"Sgk1",-0.156667060689903
"Sgk2",0.0166296071249473
"Sgk3",0.250166999521772
"Sgms1",-0.170466238411328
"Sgms2",-0.0340885503559564
"Sgo1",0.248669934075744
"Sgo2a",0.224154140084339
"Sgo2b",0.0260414412547486
"Sgpl1",0.155502932524464
"Sgpp1",0.230613041817918
"Sgpp2",-0.0801435689552949
"Sgsh",-0.0209036730937496
"Sgsm1",0.144493219076337
"Sgsm2",-0.0648302125251752
"Sgsm3",0.0105595009644694
"Sgta",0.0631167649540284
"Sgtb",0.00867323431609237
"Sh2b1",0.0223369363877547
"Sh2b2",0.000281081438878739
"Sh2b3",0.077210635720803
"Sh2d1a",0.0324548243373334
"Sh2d2a",0.0388551247641735
"Sh2d3c",0.0148860073137147
"Sh2d4a",0.0422905496304814
"Sh2d4b",-0.0312200550187882
"Sh2d5",0.0278644158010393
"Sh2d6",-0.0961105619927368
"Sh2d7",-0.0919139747900829
"Sh3bgr",0.0579114657963538
"Sh3bgrl",-0.0275908583946014
"Sh3bgrl2",0.0802038841024005
"Sh3bgrl3",0.1934458316691
"Sh3bp1",0.159658317850048
"Sh3bp2",-0.0274607348886413
"Sh3bp4",0.0890147328280629
"Sh3bp5",0.217438333714896
"Sh3bp5l",-0.011958352348967
"Sh3d19",-0.216879358919365
"Sh3d21",0.0337733005569093
"Sh3gl1",0.0990975927301366
"Sh3gl2",0.0313066055197711
"Sh3gl3",0.104489243980893
"Sh3glb1",0.136139925031902
"Sh3glb2",0.0321677270631599
"Sh3kbp1",0.0593504146147375
"Sh3pxd2a",0.0980966678955374
"Sh3pxd2b",-0.181282001012546
"Sh3rf1",-0.0665286558821388
"Sh3rf2",-0.0652989997085779
"Sh3rf3",-0.0689101237045905
"Sh3tc1",0.0185057570863017
"Sh3tc2",0.304410529207408
"Sh3yl1",0.0204045700332953
"Shank1",-0.0417007203095365
"Shank2",0.0346351915122692
"Shank3",0.0475833498581298
"Sharpin",0.0751456192865025
"Shb",0.0649915423729796
"Shbg",0.0386907386606241
"Shc1",-0.0050663841301024
"Shc2",0.0509925769055609
"Shc3",-0.000979861004745324
"Shc4",0.0385033689062558
"Shcbp1",0.253119761208339
"Shcbp1l",0.0445925270291012
"Shd",0.0132771017501685
"She",0.0510002111123525
"Shf",0.0516818213135293
"Shh",0.0205196287322793
"Shisa2",-0.150777525161377
"Shisa3",0.052465898111766
"Shisa4",-0.120380020184235
"Shisa5",-0.0269868354221108
"Shisa6",-0.00686548480369605
"Shisa7",0.0299077960665046
"Shisa8",0.0729465600713711
"Shisa9",0.233367438271263
"Shkbp1",0.0334961853068782
"Shmt1",0.228342148184421
"Shmt2",0.22999765667433
"Shoc2",0.00551542662153984
"Shox2",0.0382603711799076
"Shpk",0.00272393995843914
"Shprh",0.0598781693236783
"Shq1",0.091241321084438
"Shroom1",-0.0120531048148005
"Shroom2",-0.0225722912664
"Shroom3",-0.0220722193533978
"Shroom4",-0.115120549086744
"Shtn1",0.164173272368997
"Siae",0.00345362965429462
"Siah1a",-0.0114129980954878
"Siah1b",0.0870768794282649
"Siah2",0.0568185258709159
"Siah3",-0.0164741401729882
"Sidt1",-0.0672982491028431
"Sidt2",-0.0293604755503172
"Sigirr",0.0250542296251006
"Siglec1",0.0712353493653849
"Siglec15",0.191655314725209
"Siglece",0.0717365195606672
"Siglecf",-0.0314580217935465
"Siglecg",0.0923004956131945
"Sigmar1",0.081690860787918
"Sik1",-0.0396693876024655
"Sik2",-0.0402038156942217
"Sik3",0.0754319503158548
"Sike1",0.0911051398433678
"Sil1",0.0849462843621972
"Sim1",0.0319149014603866
"Sim2",0.0334186081666828
"Simc1",-0.0216014043816762
"Sin3a",0.0373082493153898
"Sin3b",0.155389900169028
"Sipa1",0.0143490559109761
"Sipa1l1",0.0227562128604319
"Sipa1l2",0.0735893643852101
"Sipa1l3",-0.0831141978646529
"Sirpa",-0.0970863292039576
"Sirt1",0.214112563332073
"Sirt2",0.0593335944757238
"Sirt3",0.0521059842390709
"Sirt4",0.0968785143527327
"Sirt5",0.0403951842419138
"Sirt6",0.0338164872832424
"Sirt7",0.0294209138700509
"Sis",-0.0174409559505472
"Sit1",0.0555950517925049
"Siva1",-0.0397309559825858
"Six1",0.0493488485659829
"Six2",-0.00118738603727357
"Six3",0.0126527489692148
"Six4",0.0459510716031177
"Six5",-0.0600067959299617
"Six6",0.0223646805317452
"Ska1",0.243587536439817
"Ska2",0.158470743655162
"Ska3",0.158180986736217
"Skap1",0.0469924951508543
"Skap2",-0.0368529311087649
"Ski",-0.142120429249287
"Skida1",0.00838030585399763
"Skil",-0.144247942662503
"Skint1",0.151114200012479
"Skint10",0.27838063930127
"Skint11",-0.0282356857577891
"Skint2",0.175203275117821
"Skint3",-0.146318738860587
"Skint4",0.268488781836279
"Skint6",0.0136727839004187
"Skint7",-0.126076841690572
"Skint8",-0.16846042506407
"Skint9",0.0449702389168783
"Skiv2l",0.0433452557653742
"Skor1",0.032712801472402
"Skor2",0.0150992072054005
"Skp1a",0.106332137676104
"Skp2",0.0875895235767285
"Sla",0.0861367060693813
"Sla2",0.0453511236032686
"Slain1",0.0624071152963684
"Slain1os",0.017778058617378
"Slain2",0.0936366111011136
"Slamf1",0.00708367966541495
"Slamf6",0.0787158581532018
"Slamf7",-0.00019871106200752
"Slamf8",0.0777504985580762
"Slamf9",0.00360990884329738
"Slbp",0.12030619966159
"Slc10a1",0.00598726554625654
"Slc10a2",-0.0228037740766987
"Slc10a3",0.0660505091127117
"Slc10a4",0.052653745627363
"Slc10a5",-0.0332704808960405
"Slc10a6",-0.00137854109581318
"Slc10a7",0.00418218214591409
"Slc11a1",0.00352384390231361
"Slc11a2",-0.0128896613381389
"Slc12a1",0.0701371907812755
"Slc12a2",-0.106454418131337
"Slc12a3",0.0417960058116762
"Slc12a4",-0.0686738147879572
"Slc12a5",0.068889151018043
"Slc12a6",-0.00321615089593781
"Slc12a7",-0.0393215013055919
"Slc12a8",0.00998582481296903
"Slc12a9",0.015709673506274
"Slc13a1",0.0515603249527011
"Slc13a2",-0.000352590404245655
"Slc13a2os",0.102377342263247
"Slc13a3",0.0350307546652935
"Slc13a4",0.0270265616269714
"Slc14a1",0.0923046861339252
"Slc14a2",0.0455648029523287
"Slc15a1",-0.0134313893567613
"Slc15a2",0.0217768106840695
"Slc15a3",0.21072181574879
"Slc15a4",0.0748580533672989
"Slc15a5",0.0171604887273674
"Slc16a1",0.0113603113409675
"Slc16a10",0.0431596521321795
"Slc16a11",0.0132777170230248
"Slc16a12",0.0432463491561456
"Slc16a13",0.0234700359326912
"Slc16a14",0.0160891804144932
"Slc16a2",-0.156612273280408
"Slc16a3",0.0559536427661289
"Slc16a4",0.0184808481298727
"Slc16a5",0.00655241137680317
"Slc16a6",0.225156538593361
"Slc16a7",-0.111406628657874
"Slc16a9",0.0241992937236572
"Slc17a1",0.0228882328456711
"Slc17a2",0.0219563587975509
"Slc17a3",0.0345161445913255
"Slc17a4",-0.0188897856975047
"Slc17a5",0.198543890932419
"Slc17a6",0.0326543214049492
"Slc17a7",0.065477259318903
"Slc17a8",0.12142026941499
"Slc17a9",-0.00497655679723978
"Slc18a1",0.184899660245546
"Slc18a2",0.0704671936454214
"Slc18a3",0.0253855263621374
"Slc18b1",0.00755704644551068
"Slc19a1",0.0108059545960651
"Slc19a2",-0.0010594907243668
"Slc19a3",0.0158409416885533
"Slc1a1",0.00438895318109839
"Slc1a2",0.0541945834736423
"Slc1a3",0.155083229506218
"Slc1a4",-0.169145563744504
"Slc1a5",0.105526414872866
"Slc1a6",0.0340147054270312
"Slc1a7",0.00422746959725376
"Slc20a1",0.00810290904805483
"Slc20a2",-0.0589069232718899
"Slc22a1",0.0923354982527162
"Slc22a13",0.0272022958656399
"Slc22a14",0.0125019384757306
"Slc22a15",0.0601304328915284
"Slc22a17",-0.0164830885956632
"Slc22a18",0.00890421312595428
"Slc22a2",0.024942122585592
"Slc22a20",0.0422476866734299
"Slc22a21",-0.036144239900774
"Slc22a22",0.0104091794318345
"Slc22a23",0.026951535330572
"Slc22a27",0.028199681966206
"Slc22a28",0.0217541969464916
"Slc22a29",0.0307236829990494
"Slc22a3",0.151908089229277
"Slc22a30",0.017811420486124
"Slc22a4",0.0451743374167372
"Slc22a5",-0.00816103701969871
"Slc22a6",0.0239850199310363
"Slc22a7",0.0917478828250526
"Slc23a1",0.0334663098520559
"Slc23a2",-0.035759622029915
"Slc23a3",0.0461739202907865
"Slc23a4",-0.0493642816563973
"Slc24a1",0.101904695842532
"Slc24a2",0.0341982565390863
"Slc24a3",-0.0953261065077162
"Slc24a4",0.0641849066239421
"Slc24a5",0.1279589084912
"Slc25a1",0.0596412396383496
"Slc25a10",0.16447119969564
"Slc25a11",0.200957432412176
"Slc25a12",-0.0209166876893005
"Slc25a13",0.114127456018178
"Slc25a14",0.0700535929794777
"Slc25a15",0.00588336857960366
"Slc25a16",0.0860029033278838
"Slc25a17",0.000748451806825884
"Slc25a18",0.0135331679194862
"Slc25a19",0.109196181397541
"Slc25a2",-0.000914009904311065
"Slc25a20",0.0426876397292832
"Slc25a21",-0.0336189422883182
"Slc25a22",0.0198565529013113
"Slc25a23",0.0209666143133442
"Slc25a24",0.0425406034175735
"Slc25a25",-0.0859009196059694
"Slc25a26",0.0802344253284448
"Slc25a27",-0.0197062275026212
"Slc25a28",0.00407021017985247
"Slc25a29",0.0226340471947946
"Slc25a3",0.098796994516542
"Slc25a30",-0.0418352861314035
"Slc25a31",0.0282349990270455
"Slc25a32",0.0406593545132221
"Slc25a33",0.0634696530006146
"Slc25a34",0.0296374933853623
"Slc25a35",0.0518648628741083
"Slc25a36",-0.0257285799443568
"Slc25a37",0.168783011902299
"Slc25a38",0.236281676899511
"Slc25a39",0.0106782169985362
"Slc25a4",0.225544052725915
"Slc25a40",0.0454629056873871
"Slc25a41",0.0485372645323822
"Slc25a42",0.0956203573690097
"Slc25a43",-0.0242880383056547
"Slc25a44",0.00144539789322502
"Slc25a45",-0.0165440958077219
"Slc25a46",0.0991057013309517
"Slc25a47",0.0131623660807067
"Slc25a48",0.0841631662697644
"Slc25a5",0.0633766608825621
"Slc25a51",0.0807856542492573
"Slc25a53",0.0224246669880552
"Slc26a1",0.047636399912879
"Slc26a10",0.0952843663553699
"Slc26a11",0.0287195857646856
"Slc26a2",0.00461312677891372
"Slc26a3",0.0232298876422186
"Slc26a4",0.0105403449168403
"Slc26a6",0.0136792754884841
"Slc26a7",0.0399991894472096
"Slc26a8",0.0186799269756088
"Slc26a9",0.0209120581404537
"Slc27a1",-0.0681686831206773
"Slc27a2",0.0898383119279871
"Slc27a3",-0.216688960436313
"Slc27a4",-0.0228555714248034
"Slc27a6",-0.0767108871218733
"Slc28a1",0.0414562096905251
"Slc28a2",0.0903621992918557
"Slc28a3",-0.0268471242894934
"Slc29a1",0.00426118754485092
"Slc29a2",0.102473933915894
"Slc29a3",0.0411045225706074
"Slc29a4",0.0435438360430467
"Slc2a1",0.00630551006150811
"Slc2a10",-0.0196657856608716
"Slc2a12",-0.0598122017791758
"Slc2a13",-0.0818689509655209
"Slc2a2",0.0103814739551888
"Slc2a3",0.0471357027289316
"Slc2a4",-0.0846296664523153
"Slc2a5",0.0360134730158161
"Slc2a6",0.268967954604911
"Slc2a8",0.00764384679007304
"Slc2a9",-0.0104635069387999
"Slc30a1",-0.0645608070990449
"Slc30a10",0.0063273082006961
"Slc30a2",0.170609979155959
"Slc30a3",0.0479881764331041
"Slc30a4",-0.0782552892934567
"Slc30a5",0.00338495777640385
"Slc30a6",0.0927695660477955
"Slc30a7",0.05420275630951
"Slc30a9",0.0372455565200409
"Slc31a1",0.111934193064813
"Slc31a2",0.185215975532951
"Slc32a1",0.0367857961272454
"Slc33a1",0.0634847798467193
"Slc34a1",0.0491879327479354
"Slc34a2",-0.143224005437953
"Slc34a3",0.0290777804762028
"Slc35a1",0.0520302862908586
"Slc35a2",0.0811697390768277
"Slc35a3",0.0297815877866462
"Slc35a4",0.0375727297966677
"Slc35a5",0.0219899423726958
"Slc35b1",0.213303730806161
"Slc35b2",0.131809277022356
"Slc35b3",0.0743664981396209
"Slc35b4",0.0611592776352555
"Slc35c1",0.0603446707769486
"Slc35c2",0.0613271328433464
"Slc35d1",-0.0884761122002361
"Slc35d2",0.0177704419166922
"Slc35d3",-0.00142414282024375
"Slc35e1",0.0522186046773749
"Slc35e2",0.0472617906495071
"Slc35e3",0.00315217834050851
"Slc35e4",-0.0539906464703015
"Slc35f1",-0.11775836755299
"Slc35f2",0.0348692524194288
"Slc35f3",0.0251640125066757
"Slc35f5",-0.0550752472339737
"Slc35f6",-0.0130694523922433
"Slc35g1",0.0122578855170119
"Slc35g2",-0.0067233214258933
"Slc35g3",0.0189282928946417
"Slc36a1",-0.0316800011969959
"Slc36a2",0.0202486755293854
"Slc36a3",0.0240118499968293
"Slc36a3os",0.015103739215162
"Slc36a4",0.00389612228493564
"Slc37a1",0.0431296436437576
"Slc37a2",-0.000857937042943406
"Slc37a3",-0.0433984504178797
"Slc37a4",0.0543752357376395
"Slc38a1",0.227589560599906
"Slc38a10",0.135321361346902
"Slc38a11",-0.011691324049482
"Slc38a2",-0.137547019022198
"Slc38a3",0.0592072664129284
"Slc38a4",-0.13449329404859
"Slc38a6",-0.0291489144114009
"Slc38a7",-0.0359929353478353
"Slc38a8",0.0440333283202912
"Slc38a9",0.00979188982315698
"Slc39a1",0.0700871118085502
"Slc39a10",0.115480696967199
"Slc39a11",0.0693619307702953
"Slc39a12",0.00387470145166846
"Slc39a13",-0.0126755697877376
"Slc39a14",0.0251477143904789
"Slc39a2",-0.00852891483568041
"Slc39a3",0.0193919329991694
"Slc39a4",-0.0567906151033818
"Slc39a5",0.11120722717704
"Slc39a6",0.03325900035776
"Slc39a7",0.072569439573015
"Slc39a8",-0.0761140730348911
"Slc39a9",0.0425026316071644
"Slc3a1",-0.0224522120620746
"Slc3a2",0.0410246549255896
"Slc40a1",-0.0450761397351788
"Slc41a1",0.121978194318373
"Slc41a2",0.0359431881589304
"Slc41a3",0.00922414985646514
"Slc43a1",0.0116478508754732
"Slc43a2",-0.173979050023233
"Slc43a3",0.0881239758025364
"Slc44a1",-0.116999837153311
"Slc44a2",-0.101643299268967
"Slc44a3",-0.00184072913538397
"Slc44a4",-0.0339101020900638
"Slc44a5",0.027576723812342
"Slc45a1",-0.00812653866966355
"Slc45a2",0.0564351507489405
"Slc45a3",0.0152940092422351
"Slc45a4",-0.0664258618276877
"Slc46a1",-0.0574030455452797
"Slc46a2",-0.0558070619794261
"Slc46a3",-0.00890997577405516
"Slc47a1",0.00131751758417115
"Slc47a2",-0.00596226338577078
"Slc48a1",0.00137499036231791
"Slc4a1",0.0682888311653602
"Slc4a10",0.000131592144263111
"Slc4a11",-0.132932316488381
"Slc4a1ap",0.014027766394606
"Slc4a2",-0.00851689875252896
"Slc4a3",-0.0215940407518254
"Slc4a4",0.0328318131662823
"Slc4a5",0.0465738706208323
"Slc4a7",-0.172107959678014
"Slc4a8",0.308671629808147
"Slc4a9",0.0249083886273542
"Slc50a1",0.178054253957421
"Slc51a",0.119717328221644
"Slc51b",-0.0304977848361259
"Slc52a2",0.0232902823378231
"Slc52a3",-7.08464329344728e-05
"Slc5a1",-0.0637760902781229
"Slc5a10",0.0370667083094211
"Slc5a11",0.0606040240729025
"Slc5a12",0.0115449969112688
"Slc5a2",0.0249772159004848
"Slc5a3",-0.0154408801100795
"Slc5a4a",0.0343496700899684
"Slc5a5",0.0325044904972001
"Slc5a6",0.0516904740755366
"Slc5a7",0.0146092768920569
"Slc5a8",0.00453153869956867
"Slc5a9",-0.0894925719922337
"Slc6a12",0.0462715937813564
"Slc6a13",0.0315750218626591
"Slc6a14",-0.00729223042122921
"Slc6a15",0.0460410922513107
"Slc6a16",0.0527651115677602
"Slc6a17",0.0597621357606205
"Slc6a18",0.0282520552990238
"Slc6a19",0.02310479321494
"Slc6a2",-0.0116806337604594
"Slc6a20a",0.0985579450288515
"Slc6a20b",0.0447835141449855
"Slc6a21",0.0310824537537539
"Slc6a3",0.0592939349741009
"Slc6a4",0.0736351671832596
"Slc6a5",0.0285843953991806
"Slc6a6",-0.0500504262091278
"Slc6a7",0.0730044535780896
"Slc6a8",-0.179145783811419
"Slc6a9",0.000544305534946524
"Slc7a1",0.141680362767047
"Slc7a10",0.05584479330418
"Slc7a11",-0.0879275597080833
"Slc7a13",0.0266270729838149
"Slc7a14",0.0208083064438521
"Slc7a15",0.0487077517239637
"Slc7a2",-0.0723823024806363
"Slc7a3",0.106790832131655
"Slc7a4",0.043769742396575
"Slc7a5",0.156464014175641
"Slc7a6",0.15741509232608
"Slc7a6os",0.0242763429981267
"Slc7a7",0.165352883344827
"Slc7a8",0.0331837035381388
"Slc7a9",-0.0321816240208581
"Slc8a1",-0.0648756141025827
"Slc8a2",0.0794929763358614
"Slc8b1",-0.0168262965939782
"Slc9a1",0.077141902872846
"Slc9a2",-0.030993823832749
"Slc9a3",0.0243666748639817
"Slc9a3r1",0.0889998903148346
"Slc9a3r2",0.0244377995141502
"Slc9a4",-0.00692415133450692
"Slc9a5",0.0170541495168894
"Slc9a6",-0.00563926714114076
"Slc9a7",0.177307310819717
"Slc9a8",0.0584471012841702
"Slc9a9",-0.0461324666305902
"Slc9b1",0.0223135670063167
"Slc9b2",0.0350573073449362
"Slc9c1",0.149368318202187
"Slco1a1",0.0045187433393534
"Slco1a5",0.0558806656817841
"Slco1a6",0.0206691752156863
"Slco1c1",0.0337086858300863
"Slco2a1",-0.106500953423393
"Slco2b1",-0.057879286880252
"Slco3a1",-0.107667890414646
"Slco4a1",-0.0319264613985869
"Slco4c1",-0.00273629464630889
"Slco5a1",0.254270241286906
"Slf1",0.1087380437192
"Slf2",-0.0128197052508461
"Slfn1",-0.00331167351570255
"Slfn14",0.0159350582508009
"Slfn2",-0.171960843148199
"Slfn3",0.00222162504006768
"Slfn5",-0.318577920651306
"Slfn8",-0.242660978293586
"Slfn9",-0.0969586756688482
"Slfnl1",0.00530923127330143
"Slirp",0.190334456318565
"Slit1",0.233158764224845
"Slit2",-0.0674845607623492
"Slit3",0.0166917311610667
"Slitrk1",0.0299393060719383
"Slitrk2",0.00488958960730194
"Slitrk4",-0.136928640125948
"Slitrk5",0.0287134248375263
"Slitrk6",-0.0695407909956134
"Slk",-0.0890846398079168
"Slmap",-0.00336989984667476
"Slmapos2",0.020949673867011
"Sln",-0.0171104338605104
"Slpi",0.0302343864846519
"Sltm",0.11059040545818
"Slu7",0.0215828021370546
"Slurp1",-0.0184941922970298
"Slurp2",0.0153069502709526
"Slx1b",-0.0225634164010833
"Slx4",0.0181066007712493
"Slx4ip",0.079265571657186
"Slxl1",0.0222953343462788
"Smad1",0.010625211781269
"Smad2",0.0904499232223938
"Smad3",-0.0385032440940288
"Smad4",0.0469846427441037
"Smad5",-0.0183272728152883
"Smad6",-0.0508029935875987
"Smad7",-0.120267590927808
"Smad9",-0.0351608405392964
"Smagp",-0.0185443489848773
"Smap1",0.209537672622693
"Smap2",0.0735049949666106
"Smarca1",-0.0933665859062486
"Smarca2",0.10153257723562
"Smarca4",0.0900985030012249
"Smarca5",0.060573219053115
"Smarcad1",0.0868663564898991
"Smarcal1",0.0234241637387737
"Smarcb1",0.180030276291974
"Smarcc1",0.0568544858414955
"Smarcc2",0.00800045979539797
"Smarcd1",0.101391263662226
"Smarcd2",0.065660050070542
"Smarcd3",-0.0584860697861647
"Smarce1",0.0739689389197628
"Smbd1",0.00213369341939731
"Smc1a",0.0501154105401537
"Smc1b",0.0918223272102427
"Smc2",0.20370167033685
"Smc2os",0.0428576132477322
"Smc3",0.0933661088768318
"Smc4",0.278670161073902
"Smc5",0.0161231986955281
"Smc6",0.146939329342303
"Smchd1",-0.00189027607837974
"Smco1",0.0345681553210336
"Smco2",0.037664973907087
"Smco3",0.0294093940171418
"Smco4",0.0455891836379332
"Smcp",-0.00125705216456756
"Smcr8",-0.00184533141666745
"Smdt1",0.160645694356996
"Smg1",-0.0807981100020927
"Smg5",0.0302790108817024
"Smg6",-0.0600985230769594
"Smg7",0.0247709435018434
"Smg8",0.112283789866967
"Smg9",0.0220330850732296
"Smgc",0.0198297324412917
"Smim1",0.016648831863956
"Smim10l1",0.0824550627624486
"Smim10l2a",-0.0122163900381316
"Smim11",0.11197468064252
"Smim12",0.0674270679131674
"Smim13",0.0548967872216395
"Smim14",0.00431073378276925
"Smim15",0.0800483516581064
"Smim17",0.0185731203150493
"Smim18",0.040225108614535
"Smim19",0.0755489920221615
"Smim20",0.137744307960506
"Smim22",-0.0363939854691357
"Smim23",0.0154130199781821
"Smim24",0.0434252500966762
"Smim26",0.0942265194584938
"Smim27",0.0613870059105454
"Smim3",0.108469726060993
"Smim4",0.0485806007538763
"Smim5",0.0259456064355818
"Smim6",-0.0748321272647573
"Smim7",0.22607286731538
"Smim8",0.21675324988286
"Smim9",-0.00853316306071486
"Smlr1",-0.00605909126636166
"Smn1",0.266233508508214
"Smndc1",0.0915024564816125
"Smo",-0.0931904957927795
"Smoc1",0.0290812299252926
"Smoc2",-0.147815552163594
"Smok2b",0.0178844495720171
"Smok3c",-0.000582963803496996
"Smox",-0.0314359880594243
"Smpd1",0.0237338899940495
"Smpd2",0.00575157933664464
"Smpd3",-0.029927220974102
"Smpd4",0.0394317297367423
"Smpd5",0.0438355322885572
"Smpdl3a",0.193354354052105
"Smpdl3b",0.114012386111198
"Smpx",0.0246407069464356
"Sms",0.233027241157287
"Smtn",-0.0693791476708632
"Smtnl1",-0.0410009788280179
"Smtnl2",-0.0783879551334547
"Smu1",0.121995682972819
"Smug1",0.0197617599333232
"Smurf1",0.0217566287238723
"Smurf2",-0.0639318177416375
"Smyd1",0.0141679635466089
"Smyd2",0.209853758824393
"Smyd3",0.0590719834556488
"Smyd4",0.0434548315340943
"Smyd5",0.0565030858269838
"Snai1",0.0825267332836057
"Snai2",-0.152642608395827
"Snai3",0.0565280950471238
"Snap23",0.0490999943552412
"Snap25",0.0417664666320905
"Snap29",0.0941957584360792
"Snap47",0.116452147401236
"Snap91",0.136184328001978
"Snapc1",0.0413143378402489
"Snapc2",0.034480651755869
"Snapc3",0.0287273166424268
"Snapc4",-0.00476310301506614
"Snapc5",0.0845462472303498
"Snapin",0.119717330357462
"Snca",0.0375434005341472
"Sncaip",-0.215645071917799
"Sncb",0.122148611365182
"Sncg",0.0665431918023683
"Snd1",0.146917862292913
"Sned1",-0.0291812676967592
"Snf8",0.216007706163631
"Snhg10",0.030855391679586
"Snhg11",-0.0767946983929921
"Snhg12",0.0719116623530513
"Snhg18",-0.037538135988288
"Snhg20",0.0331813528187848
"Snhg6",0.330278687641253
"Snhg7os",0.0230919951479907
"Snhg9",0.130218729303578
"Snip1",0.070362945123064
