,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
Pard3b,0.9426,0.05740000000000001,2.798597547557051,0.00038701904,0.00017059412,0.0,0.25,0.8707188,0.979805,2.5171366,-5.4446306,6.8988466,3.1024969,2.037956,0.6592797783933481,0.5986959098992275,4.1913657,1.8594351,True,3 vs Rest,3,Rest
Btbd9,0.9608,0.03920000000000001,3.199089279275342,0.00017108461,7.132548e-05,0.0,0.25,0.86919963,1.0979905,2.614871,-6.0871954,6.452039,1.3185592,0.7836396,0.5152354570637095,0.41730883224659027,1.8215331,0.7043179,True,3 vs Rest,3,Rest
Xkr4,0.9262,0.07379999999999998,2.529731337735684,9.144746e-05,4.4038818e-05,0.0,0.25,0.86768055,0.9525027,2.278306,-6.3421116,7.7826824,0.498615,0.29756966,0.21052631578947376,0.13100177830468254,0.692652,0.2528721,False,3 vs Rest,3,Rest
Fndc3b,0.9354,0.06459999999999999,2.672759690395094,0.00027991983,0.00012513419,0.0,0.25,0.86096805,0.9288316,2.0301301,-4.959754,5.9507704,1.9639878,1.2471961,0.6260387811634315,0.5773562537047996,2.707826,1.1576077,False,3 vs Rest,3,Rest
Dnajc6,0.9272,0.07279999999999998,2.544453210245434,0.00011752725,5.892824e-05,0.0,0.25,0.85751045,0.9048228,2.3926847,-6.580368,8.83634,0.68421024,0.5903972,0.3047091412742378,0.31001778304682776,0.90813446,0.52704364,False,3 vs Rest,3,Rest
Kcnip4,0.954,0.04600000000000004,3.03202206805009,0.00020379254,6.981173e-05,0.0,0.25,0.85688084,0.7677622,3.945263,-9.913785,14.92031,0.5180056,0.2614108,0.10803324099722995,0.06283343212803785,0.7996722,0.24269874,True,3 vs Rest,3,Rest
Adgrb3,0.9492,0.050799999999999956,2.9277229836619862,7.56605e-05,4.4710967e-05,0.0,0.25,0.85627264,0.7773323,4.395702,-13.436068,15.138342,0.12465373,0.102548905,0.055401662049861515,0.037937166567871966,0.15761693,0.09161962,True,3 vs Rest,3,Rest
Fam222a,0.935,0.06499999999999995,2.666159116242096,1.5592363e-05,5.4178404e-06,0.0,0.25,0.8547267,0.9440613,2.8211615,-9.405178,11.112487,0.06648198,0.033195022,0.05263157894736844,0.03319502074688799,0.07453624,0.027924124,False,3 vs Rest,3,Rest
Mbd5,0.9246,0.07540000000000002,2.5065538147297164,0.00016493883,8.093201e-05,0.0,0.25,0.85392356,0.89723253,2.108284,-4.799403,6.396491,1.2659268,0.88144636,0.5373961218836539,0.4593953764078231,1.752504,0.79136086,False,3 vs Rest,3,Rest
Ldlrad4,0.9386,0.06140000000000001,2.7269794159949496,0.00022899499,0.000113386945,0.0,0.25,0.8514129,0.9339781,2.8980145,-6.7532578,8.495036,1.5318551,1.1191508,0.43767313019390414,0.4149377593360983,2.230556,1.0736113,True,3 vs Rest,3,Rest
Dlg2,0.925,0.07499999999999996,2.5123055014536018,0.0003778933,0.00016702298,0.0,0.25,0.8510274,0.9719744,1.8058347,-4.9059153,5.8618317,2.7950182,1.738017,0.6648199445983342,0.6064018968583265,3.6177895,1.5146593,False,3 vs Rest,3,Rest
Adcy2,0.9554,0.04459999999999997,3.0643960281814424,0.00040418605,0.0001576321,0.0,0.25,0.8503953,1.0779514,3.191123,-7.6074543,9.913282,2.6315806,1.4285825,0.5041551246537374,0.43864848844101817,3.7993715,1.3852357,True,3 vs Rest,3,Rest
Fmnl2,0.928,0.07199999999999995,2.556365485657129,0.00055514456,0.00023495758,0.0,0.25,0.8476413,0.99352074,1.9464178,-4.6804457,6.039201,4.778393,2.847083,0.8199445983379449,0.7676348547717817,6.5921707,2.566157,False,3 vs Rest,3,Rest
Slc23a4,0.9268,0.07320000000000004,2.5385422457687565,1.9146592e-05,1.1143771e-05,0.0,0.25,0.8412927,0.8670263,2.6311057,-7.499323,10.610533,0.058171727,0.061055128,0.05263157894736844,0.051570835803200904,0.08687951,0.06055303,False,3 vs Rest,3,Rest
Gpc6,0.9434,0.056599999999999984,2.813481219562552,0.00013824867,6.141252e-05,0.0,0.25,0.8394829,0.9735117,3.3942666,-9.111046,9.594732,0.3213297,0.1885003,0.12188365650969533,0.10610551274451666,0.41366416,0.16977178,True,3 vs Rest,3,Rest
Efna5,0.9332,0.06679999999999997,2.636916320619904,0.00020544235,0.000105983745,0.0,0.25,0.8332648,0.8912511,2.4129636,-5.645935,8.033147,1.5263145,1.0183773,0.47368421052631376,0.41908713692945926,2.1033099,0.91956496,False,3 vs Rest,3,Rest
Shisa9,0.9346,0.06540000000000001,2.65959622959775,8.144511e-05,3.2410822e-05,0.0,0.25,0.8328748,0.90571547,2.4539819,-6.6184816,9.435057,0.33518013,0.21991701,0.146814404432133,0.12625963248369856,0.39264488,0.16731347,False,3 vs Rest,3,Rest
Runx2,0.9402,0.059799999999999964,2.755086801045413,3.6886664e-05,1.8109004e-05,0.0,0.25,0.83189327,0.80048084,3.2778237,-10.479496,11.537262,0.1994459,0.075874336,0.14127423822714685,0.05927682276229987,0.28902096,0.07304161,True,3 vs Rest,3,Rest
Nedd4l,0.926,0.07399999999999995,2.5268090171060202,0.00013471606,5.3449025e-05,0.0,0.25,0.83138263,0.87414885,2.275646,-5.718317,7.4514713,1.0083102,0.5583877,0.3850415512465362,0.29342027267338383,1.4385037,0.50278825,False,3 vs Rest,3,Rest
Igkc,0.9388,0.06120000000000003,2.7304551217118043,9.2129645e-05,6.679882e-05,0.0,0.25,0.8259835,0.8672161,3.155564,-13.626274,10.416972,0.105263144,0.21991701,0.05817174515235459,0.09247184350918772,0.13723795,0.16311683,True,3 vs Rest,3,Rest
Maml2,0.9412,0.05879999999999996,2.7730136425053487,0.00036277078,0.00015461352,0.0,0.25,0.8257893,0.996562,2.8107812,-6.2696934,7.860491,2.8642683,1.7320843,0.5512465373961192,0.5245998814463528,3.8819,1.5784212,True,3 vs Rest,3,Rest
Adgrl3,0.9274,0.0726,2.5474199231684067,0.0001456189,7.170993e-05,0.0,0.25,0.82023376,0.9296417,2.0581663,-5.284648,6.5603876,0.9224371,0.5880261,0.36288088642659183,0.29164196799051484,1.2284064,0.51476663,False,3 vs Rest,3,Rest
Hmcn1,0.9244,0.0756,2.503688473757443,1.6810038e-05,1.1516881e-05,0.0,0.25,0.81926453,0.8616581,2.4539146,-9.171366,8.787032,0.10249306,0.058091287,0.06094182825484767,0.033787788974510985,0.13210057,0.05699903,False,3 vs Rest,3,Rest
Mlkl,0.931,0.06899999999999995,2.6021526384934215,3.2038824e-05,1.2807727e-05,0.0,0.25,0.8184208,0.9256425,2.2764108,-6.3102646,9.597266,0.085872546,0.082394786,0.06371191135734074,0.0735032602252518,0.10292066,0.07445243,False,3 vs Rest,3,Rest
Arhgap4,0.925,0.07499999999999996,2.5123055014536018,1.5020706e-05,9.776132e-06,0.0,0.25,0.815283,0.84287834,2.3787682,-7.2898026,8.166471,0.07479222,0.042679314,0.06648199445983381,0.037937166567871966,0.10250885,0.037678037,False,3 vs Rest,3,Rest
Gm47096,0.9346,0.06540000000000001,2.65959622959775,2.022218e-05,9.002982e-06,0.0,0.25,0.815228,0.82220936,2.806978,-11.471456,11.043279,0.09141272,0.072910495,0.06648199445983381,0.06105512744516886,0.112862416,0.06122302,False,3 vs Rest,3,Rest
Fbxl17,0.9642,0.035800000000000054,3.293350579606588,0.0002720801,0.000121844765,0.0,0.25,0.8056299,1.050384,2.953743,-7.059161,7.204335,1.9612179,1.2857239,0.5789473684210497,0.5091879075281549,2.6821864,1.1407158,True,3 vs Rest,3,Rest
Phkg1,0.9324,0.0676,2.6241537869087113,2.9113027e-05,2.5819743e-05,0.0,0.25,0.80545056,0.81460476,2.93008,-9.403205,10.63331,0.09972295,0.12329579,0.07756232686980612,0.07883817427385878,0.12352403,0.12747124,False,3 vs Rest,3,Rest
Sik3,0.932,0.06799999999999995,2.6178249731802863,0.000119151104,5.3603362e-05,0.0,0.25,0.8015895,0.9373183,2.2105863,-7.330305,7.5082216,0.8808866,0.6129224,0.39889196675900146,0.3402489626556006,1.2375512,0.52103657,False,3 vs Rest,3,Rest
4921516A02Rik,0.9246,0.07540000000000002,2.5065538147297164,1.8810386e-05,8.699493e-06,0.0,0.25,0.7976895,0.7712755,2.4237077,-6.695754,10.1124,0.10803321,0.0373444,0.07479224376731304,0.031416716064018996,0.15895607,0.03608901,False,3 vs Rest,3,Rest
Lrp1b,0.9384,0.06159999999999999,2.723514275118579,0.00058896973,0.00026771027,0.0,0.25,0.79673594,0.9191551,2.7166417,-6.9055967,8.05777,3.8116386,2.5749965,0.487534626038779,0.4558387670420851,5.4810557,2.377475,True,3 vs Rest,3,Rest
Ntrk3,0.9414,0.058599999999999985,2.776633272358103,0.0001035734,4.8630693e-05,0.0,0.25,0.7955852,0.93472624,3.1482737,-10.442163,11.179734,0.31024933,0.26556018,0.13850415512465378,0.1398933017190275,0.46742857,0.26196638,True,3 vs Rest,3,Rest
Mcc,0.9292,0.07079999999999997,2.5744648697155985,0.000322911,0.00017481738,0.0,0.25,0.79511553,0.8431649,2.177713,-5.0246286,6.497017,2.7506964,1.9686049,0.7008310249307438,0.6087729697688185,3.5792048,1.7711564,False,3 vs Rest,3,Rest
Bnc2,0.9392,0.060799999999999965,2.7374385062754003,0.000120320045,5.8199614e-05,0.0,0.25,0.7933156,0.8164191,2.5332832,-6.3798027,7.7450943,0.6038781,0.48014227,0.27700831024930733,0.256668642560758,0.8676863,0.45013827,True,3 vs Rest,3,Rest
Xist,0.9446,0.055400000000000005,2.8361817937898715,0.000858173,0.00046344905,0.0,0.25,0.7921959,0.86398077,2.415162,-4.7748575,8.452182,4.0138507,2.7741644,0.32963988919667525,0.3212803793716647,5.3440456,2.5157268,True,3 vs Rest,3,Rest
Stpg4,0.9402,0.059799999999999964,2.755086801045413,3.28989e-05,1.9364936e-05,0.0,0.25,0.790415,0.74746275,3.1863554,-11.694805,11.689853,0.0803324,0.07172496,0.05817174515235459,0.04979253112033191,0.10174271,0.0698785,True,3 vs Rest,3,Rest
Dpp6,0.9268,0.07320000000000004,2.5385422457687565,0.0005908672,0.00028722698,0.0,0.25,0.78718644,0.88447666,2.0760565,-5.1845694,6.309058,3.988922,3.0569227,0.5844875346260358,0.6324836988737383,5.7325773,2.9968545,False,3 vs Rest,3,Rest
Tmtc2,0.9282,0.07179999999999997,2.559362622250681,0.00012266703,5.5308985e-05,0.0,0.25,0.7833244,0.825614,2.2983685,-6.8946705,7.5554533,0.70637125,0.46176645,0.22160664819944606,0.2282157676348541,0.81094164,0.39311522,False,3 vs Rest,3,Rest
Gm43848,0.94,0.06000000000000005,2.751535157013593,1.0791228e-05,6.3706107e-06,0.0,0.25,0.7792359,0.79757214,3.2019742,-11.808711,15.114302,0.058171734,0.02371073,0.055401662049861515,0.021932424422050987,0.07020523,0.019637216,True,3 vs Rest,3,Rest
Slc15a2,0.9266,0.07340000000000002,2.5355979119144485,7.2345254e-05,3.43008e-05,0.0,0.25,0.7721558,0.8862891,2.2253923,-7.1726494,7.2002487,0.299169,0.17190279,0.14127423822714685,0.10729104919976265,0.3367199,0.15293959,False,3 vs Rest,3,Rest
Kcnma1,0.943,0.05700000000000005,2.806014849964779,0.00074707053,0.00034090533,0.0,0.25,0.7618428,0.9169917,2.4019501,-5.300728,6.8275995,6.10249,4.0071335,0.7645429362880839,0.7676348547717817,8.458284,3.6325514,True,3 vs Rest,3,Rest
Fgf13,0.946,0.05400000000000005,2.8632583478732596,0.00027647105,0.00011878214,0.0,0.25,0.75415,0.9175463,3.1076684,-7.211253,7.9119606,1.9445976,1.292835,0.4459833795013833,0.4131594546532293,2.7256353,1.1929686,True,3 vs Rest,3,Rest
Cadm1,0.9286,0.07140000000000002,2.5653800769531694,0.00026430073,0.00012979617,0.0,0.25,0.75024647,0.9315734,1.9936711,-5.451974,5.6366224,1.789473,1.3301833,0.5124653739612165,0.5198577356253689,2.3963757,1.221604,False,3 vs Rest,3,Rest
Slc35e3,0.9304,0.0696,2.5928499009339956,1.8366669e-05,1.1204288e-05,0.0,0.25,0.7502137,0.8230314,2.6971948,-10.481621,9.449887,0.06648198,0.039715473,0.05817174515235459,0.037937166567871966,0.07624551,0.037736185,False,3 vs Rest,3,Rest
Cmss1,0.9486,0.0514,2.9153488569717028,0.0008244848,0.0004395909,0.0,0.25,0.74544865,0.8854623,3.0278559,-6.23545,8.059536,6.2243752,4.7842546,0.5900277008310219,0.6893894487255461,8.980449,4.7951946,True,3 vs Rest,3,Rest
Prkd1,0.9354,0.06459999999999999,2.672759690395094,4.9960945e-05,2.7648153e-05,0.0,0.25,0.7442582,0.75776577,2.9545996,-8.186171,8.834112,0.37950152,0.28986368,0.20775623268698068,0.17901600474214532,0.5000972,0.2673054,False,3 vs Rest,3,Rest
Gm16599,0.944,0.05600000000000005,2.8247743074321585,4.2231153e-05,1.942495e-05,0.0,0.25,0.7394829,1.015038,3.0352,-9.904352,9.751604,0.09141271,0.1624185,0.07479224376731304,0.12981624184943655,0.12175357,0.1529992,True,3 vs Rest,3,Rest
Tango6,0.9284,0.0716,2.562367471540107,7.1030845e-05,3.803407e-05,0.0,0.25,0.73945946,0.81920385,2.217857,-6.026778,7.258335,0.55401665,0.3396562,0.2853185595567865,0.22465915826911612,0.7376898,0.3096835,False,3 vs Rest,3,Rest
Phf21a,0.9272,0.07279999999999998,2.544453210245434,0.00030553294,0.00015981126,0.0,0.25,0.737197,0.80319834,1.9036672,-4.8281136,6.042304,2.2576222,1.7107502,0.6842105263157855,0.6526378186129203,3.1197171,1.591175,False,3 vs Rest,3,Rest
Large1,0.9564,0.04359999999999997,3.088118866327286,0.00014179171,6.37874e-05,0.0,0.25,0.7326493,0.9662719,2.7654428,-6.647087,7.8000383,1.2049854,0.77949023,0.48476454293628596,0.40130409010076934,1.6009321,0.68034023,True,3 vs Rest,3,Rest
Slc8a1,0.9458,0.054200000000000026,2.859350047835406,0.00013913719,6.1159e-05,0.0,0.25,0.7301939,0.93107176,3.19511,-7.957095,8.899916,0.933518,0.57794905,0.29639889196675867,0.255483106105512,1.3147299,0.53039813,True,3 vs Rest,3,Rest
Rtel1,0.9304,0.0696,2.5928499009339956,1.5739915e-05,1.0427553e-05,0.0,0.25,0.72821844,0.68076086,2.8274732,-11.628397,10.171159,0.058171727,0.032009486,0.055401662049861515,0.029045643153526996,0.07950172,0.029159889,False,3 vs Rest,3,Rest
Cenpf,0.9482,0.05179999999999996,2.907175118698705,0.00012323596,2.9994142e-05,0.0,0.25,0.72468686,0.85606384,3.4071326,-12.849399,11.56244,0.42382267,0.0746888,0.09418282548476457,0.03734439834024897,0.4502977,0.06319636,True,3 vs Rest,3,Rest
Gm13052,0.944,0.05600000000000005,2.8247743074321585,0.00013973423,6.4565895e-05,0.0,0.25,0.7246068,0.9502721,2.3940027,-6.4066467,7.781111,0.9916898,0.6141079,0.39335180055401536,0.3497332542975686,1.3787371,0.56366795,True,3 vs Rest,3,Rest
Tada2a,0.9256,0.07440000000000002,2.52098611043563,3.687926e-05,1.3899366e-05,0.0,0.25,0.72440153,0.7822914,2.1602101,-6.0577393,7.8122396,0.06648198,0.12803794,0.055401662049861515,0.11558980438648461,0.08561268,0.10864153,False,3 vs Rest,3,Rest
Fbxl7,0.9244,0.0756,2.503688473757443,0.00032434092,0.0001572053,0.0,0.25,0.7231279,0.7930012,2.0748363,-4.664768,6.6265306,2.2382295,1.5175004,0.5235457063711887,0.48429164196798896,3.034913,1.3411111,False,3 vs Rest,3,Rest
Gk5,0.9298,0.07020000000000004,2.583621066529587,6.771429e-05,2.9680961e-05,0.0,0.25,0.71546054,0.7828913,2.5734837,-8.427575,8.559741,0.15235452,0.10729105,0.09418282548476457,0.07646710136336679,0.17373836,0.09680176,False,3 vs Rest,3,Rest
Tenm3,0.9348,0.06520000000000004,2.662872991055349,0.00040613336,0.00021544054,0.0,0.25,0.7105259,0.85215616,2.6073992,-6.6411943,7.840394,3.0914161,2.4457753,0.601108033240994,0.6200355660936554,4.040334,2.2204342,False,3 vs Rest,3,Rest
Eva1c,0.9248,0.07520000000000004,2.5094261447967527,7.311909e-05,3.7624446e-05,0.0,0.25,0.7090288,0.8133092,2.2368662,-6.261693,8.249471,0.26592794,0.3064612,0.18559556786703607,0.21161825726141018,0.38346463,0.29310954,False,3 vs Rest,3,Rest
Atp8b4,0.935,0.06499999999999995,2.666159116242096,3.062884e-05,1.2855938e-05,0.0,0.25,0.70862836,0.72682476,2.7667875,-9.19289,11.036205,0.07202214,0.04682869,0.05263157894736844,0.03734439834024897,0.090658315,0.036443576,False,3 vs Rest,3,Rest
Ptprk,0.9386,0.06140000000000001,2.7269794159949496,0.00036434538,0.00017961279,0.0,0.25,0.7082182,0.8619442,2.0474267,-4.7699175,5.300048,2.8725803,1.9810565,0.7396121883656465,0.6704208654416102,3.8268583,1.7780149,True,3 vs Rest,3,Rest
Atcayos,0.935,0.06499999999999995,2.666159116242096,1.4513768e-05,7.791017e-06,0.0,0.25,0.70644486,0.74252987,2.756124,-9.752127,11.046316,0.080332406,0.045643155,0.05817174515235459,0.03971547125074096,0.11153165,0.045878623,False,3 vs Rest,3,Rest
Ntng1,0.9264,0.0736,2.5326609560088174,4.3363514e-05,1.9223837e-05,0.0,0.25,0.7041022,0.5924921,2.615016,-10.584775,11.519832,0.13850413,0.09187908,0.07202216066481996,0.05927682276229987,0.1848918,0.073330864,False,3 vs Rest,3,Rest
Trps1,0.9286,0.07140000000000002,2.5653800769531694,0.00019947458,9.548589e-05,0.0,0.25,0.70100737,0.84701157,2.0372741,-5.5888853,6.239231,1.404431,0.9626556,0.5263157894736817,0.4540604623592161,2.0453463,0.8665911,False,3 vs Rest,3,Rest
Dennd4b,0.9278,0.07220000000000004,2.5533760186929015,1.9744619e-05,9.234053e-06,0.0,0.25,0.6982731,0.80013514,2.420094,-9.299077,8.202882,0.07479222,0.048014227,0.06925207756232689,0.046828689982216926,0.090721555,0.04084202,False,3 vs Rest,3,Rest
Phlpp1,0.929,0.07099999999999995,2.571428731691726,0.0001440135,6.468876e-05,0.0,0.25,0.6954034,0.87098646,2.1977205,-5.123332,7.1018467,1.0415506,0.58328396,0.4404432132963972,0.3266152934202717,1.3738184,0.5018182,False,3 vs Rest,3,Rest
Sgms2,0.932,0.06799999999999995,2.6178249731802863,8.36998e-05,3.441618e-05,0.0,0.25,0.68826264,0.5707698,2.818462,-9.117456,10.370868,0.7340721,0.3117961,0.23822714681440452,0.17131001778304636,0.8986784,0.26302126,False,3 vs Rest,3,Rest
Csmd1,0.9542,0.04579999999999995,3.036588994101264,0.001325077,0.0005887465,0.0,0.25,0.6842016,0.92546844,3.876683,-9.021777,9.910844,13.116349,7.921172,0.6869806094182785,0.6727919383521022,18.478443,7.1730375,True,3 vs Rest,3,Rest
Grip1,0.9326,0.06740000000000002,2.627331228810728,0.0002483332,0.00014096689,0.0,0.25,0.682876,0.7967377,2.7802942,-5.909772,8.202868,1.8393345,1.4078351,0.43767313019390414,0.4493183165382321,2.5636556,1.3322744,False,3 vs Rest,3,Rest
Tmem117,0.9368,0.06320000000000003,2.6961653635774967,0.000105219864,3.9491577e-05,0.0,0.25,0.6792862,0.740242,2.552442,-7.219187,7.305066,0.5706369,0.3153527,0.27146814404432124,0.1837581505631293,0.81175536,0.27223653,True,3 vs Rest,3,Rest
Ranbp17,0.9316,0.06840000000000002,2.611530577917082,2.8610739e-05,1.259452e-05,0.0,0.25,0.6779764,0.6858139,2.8554394,-9.862176,10.537353,0.105263144,0.061055128,0.05817174515235459,0.04742145820983992,0.12133715,0.052247364,False,3 vs Rest,3,Rest
Colec12,0.9254,0.0746,2.518085446021074,8.228383e-05,3.617538e-05,0.0,0.25,0.67147136,0.74861145,2.5517647,-8.338122,9.104743,0.21606642,0.19383521,0.11080332409972303,0.12211025489033758,0.3119021,0.1791574,False,3 vs Rest,3,Rest
9530026P05Rik,0.945,0.05500000000000005,2.843851571025116,0.000116101466,5.7210786e-05,0.0,0.25,0.66927826,0.7300129,3.4803188,-8.716523,11.155234,0.5734072,0.43568465,0.21052631578947376,0.19976289270895023,0.8595437,0.42326906,True,3 vs Rest,3,Rest
Naaladl2,0.9248,0.07520000000000004,2.5094261447967527,0.00037821982,0.00019928718,0.0,0.25,0.66827434,0.7149,2.5570676,-6.796665,8.10962,2.5429385,2.0746977,0.5180055401662026,0.5435684647302887,3.6379757,2.002208,False,3 vs Rest,3,Rest
Chsy3,0.9406,0.05940000000000001,2.7622235854237056,4.951697e-05,2.3261116e-05,0.0,0.25,0.65734255,0.6139269,3.1421547,-9.053198,10.943065,0.22160661,0.15471251,0.11080332409972303,0.0960284528749257,0.25479263,0.13384928,True,3 vs Rest,3,Rest
Frmpd4,0.9544,0.045599999999999974,3.041174945442932,6.081842e-05,4.3187225e-05,0.0,0.25,0.6536416,0.60640717,3.6791587,-11.057009,12.483043,0.16897504,0.18316539,0.07202216066481996,0.06639004149377584,0.26862657,0.16417313,True,3 vs Rest,3,Rest
Trpm3,0.9368,0.06320000000000003,2.6961653635774967,0.00019503043,9.511842e-05,0.0,0.25,0.6475241,0.6297798,2.9752333,-8.256695,11.066041,0.9889195,0.53467697,0.19667590027700838,0.19917012448132723,1.0251542,0.47491595,True,3 vs Rest,3,Rest
Fbxw4,0.9336,0.06640000000000001,2.643350884598785,6.533762e-05,3.1843905e-05,0.0,0.25,0.6440499,0.7947469,2.1912184,-5.988739,6.5956526,0.26869804,0.25311205,0.18836565096952915,0.20213396561944222,0.35536712,0.23536351,False,3 vs Rest,3,Rest
Slc22a14,0.9292,0.07079999999999997,2.5744648697155985,1.6573473e-05,9.100055e-06,0.0,0.25,0.64395136,0.56479836,2.741717,-8.164945,9.553298,0.08587256,0.05097807,0.06925207756232689,0.04386484884410194,0.11559402,0.04717737,False,3 vs Rest,3,Rest
Tox,0.9356,0.06440000000000001,2.676074257008553,0.00048977084,0.00023066628,0.0,0.25,0.64374906,0.78151655,2.3989997,-6.570984,7.228753,3.9390616,2.4600005,0.6759002770083063,0.6449318316538213,5.2481585,2.2219727,False,3 vs Rest,3,Rest
Glcci1,0.9246,0.07540000000000002,2.5065538147297164,8.852275e-05,4.549097e-05,0.0,0.25,0.64335847,0.78890944,2.088231,-5.2945414,7.09818,0.5373963,0.414345,0.2991689750692517,0.250740960284528,0.7377579,0.37010348,False,3 vs Rest,3,Rest
Ctnnd2,0.9432,0.05679999999999996,2.809741858041939,0.00066161633,0.0003492552,0.0,0.25,0.63339674,0.8355036,2.8109374,-5.8943777,6.9024134,5.74238,4.395975,0.7451523545706326,0.7504445761707148,7.8373013,4.019554,True,3 vs Rest,3,Rest
Hnf4g,0.9424,0.057599999999999985,2.794907082195586,8.7717315e-05,3.6437275e-05,0.0,0.25,0.6295797,0.735157,2.9411342,-7.6156807,10.651628,0.24930742,0.16953172,0.13019390581717455,0.11321873147599262,0.34366572,0.16380914,True,3 vs Rest,3,Rest
Dennd1a,0.9242,0.07579999999999998,2.5008300846818967,0.0001500438,7.600571e-05,0.0,0.25,0.6274816,0.73648834,2.0604987,-5.3335276,6.6571913,1.1523536,0.76407826,0.5096952908587234,0.4339063426200342,1.544519,0.7126594,False,3 vs Rest,3,Rest
Cap2,0.93,0.06999999999999995,2.586689211993499,3.8326754e-05,1.6806525e-05,0.0,0.25,0.6273528,0.6211114,2.6597538,-9.324096,10.06615,0.1578947,0.09128631,0.07756232686980612,0.06401896858328385,0.22329159,0.08026723,False,3 vs Rest,3,Rest
Gm42743,0.9402,0.059799999999999964,2.755086801045413,4.319793e-05,2.252239e-05,0.0,0.25,0.6234061,0.6275201,3.2569203,-11.165715,11.114049,0.08587255,0.08417309,0.06371191135734074,0.06164789567279186,0.12311547,0.08035623,True,3 vs Rest,3,Rest
Galnt18,0.9288,0.07120000000000004,2.568400482282903,0.00035456172,0.00017397769,0.0,0.25,0.61769396,0.75686836,1.9975815,-6.073311,5.6402607,3.1495886,2.2270486,0.6786703601107994,0.6603438055720192,4.1488366,1.8445175,False,3 vs Rest,3,Rest
Hdac8,0.9318,0.06820000000000004,2.6146734986376408,0.00011384172,5.649217e-05,0.0,0.25,0.61295235,0.6344118,2.6669307,-6.6776485,8.918287,0.6897507,0.44161233,0.3213296398891961,0.259632483698873,0.9318701,0.39606997,False,3 vs Rest,3,Rest
Mdga2,0.943,0.05700000000000005,2.806014849964779,0.00029099052,0.00013785833,0.0,0.25,0.612532,0.77550983,3.2941997,-7.4904766,8.73439,2.0858736,1.433915,0.3961218836565084,0.3627741553052745,2.8423624,1.2780572,True,3 vs Rest,3,Rest
Gfod1,0.929,0.07099999999999995,2.571428731691726,4.8675032e-05,2.017173e-05,0.0,0.25,0.58519495,0.54634523,2.4572191,-8.085929,10.275965,0.11357337,0.11440427,0.08864265927977842,0.09128630705394172,0.14366248,0.098671906,False,3 vs Rest,3,Rest
Gm47507,0.9636,0.03639999999999999,3.276107231750535,7.890556e-05,3.263517e-05,0.0,0.25,0.5824147,0.5473995,5.2516627,-17.602968,16.920769,0.24653739,0.20213397,0.08587257617728535,0.08180201541197377,0.38198516,0.21316633,True,3 vs Rest,3,Rest
Gphn,0.9294,0.0706,2.5775089412682624,0.00040758005,0.00020488257,0.0,0.25,0.5762282,0.77272177,2.6313605,-5.9011765,6.362276,3.0498645,2.1985881,0.656509695290855,0.6793123888559551,4.2344065,2.0434554,False,3 vs Rest,3,Rest
Sobp,0.9262,0.07379999999999998,2.529731337735684,0.00014680669,7.766971e-05,0.0,0.25,0.5753666,0.78915787,2.1576574,-8.894927,9.284095,1.2077556,0.84410197,0.4819944598337929,0.4125666864256063,1.6680713,0.8005707,False,3 vs Rest,3,Rest
Hdx,0.9306,0.06940000000000002,2.595942538551336,5.5964018e-05,2.2793916e-05,0.0,0.25,0.57494885,0.59698486,2.661707,-9.18265,10.322225,0.17728528,0.1363367,0.06925207756232689,0.09128630705394172,0.21015412,0.120200396,False,3 vs Rest,3,Rest
Kirrel3,0.9434,0.056599999999999984,2.813481219562552,0.00015239633,6.9513924e-05,0.0,0.25,0.5718328,0.7585826,3.3239298,-8.145792,9.121908,0.6759002,0.49555424,0.24376731301939067,0.21458209839952516,1.0345174,0.4417086,True,3 vs Rest,3,Rest
B4galnt3,0.9256,0.07440000000000002,2.52098611043563,3.1630567e-05,1.6011458e-05,0.0,0.25,0.5712407,0.58897066,2.7946239,-9.823636,11.100107,0.1440443,0.055720214,0.09418282548476457,0.03971547125074096,0.19816293,0.048488658,False,3 vs Rest,3,Rest
Esrrg,0.9452,0.05479999999999996,2.8477061794568197,0.00012998686,6.296685e-05,0.0,0.25,0.56974125,0.7785845,3.2556362,-8.63218,9.1708975,0.49030492,0.36455247,0.21329639889196683,0.1636040308239474,0.6898008,0.3056897,True,3 vs Rest,3,Rest
Zc3h12b,0.927,0.07299999999999995,2.5414939982186593,3.6057572e-05,2.0613308e-05,0.0,0.25,0.5653395,0.5960412,2.7070491,-8.191818,9.440573,0.110803306,0.08891524,0.06371191135734074,0.05868405453467687,0.153757,0.085025035,False,3 vs Rest,3,Rest
Plch2,0.9284,0.0716,2.562367471540107,1.3969231e-05,8.282886e-06,0.0,0.25,0.5636983,0.55359554,2.808035,-7.8396006,8.952513,0.06925206,0.062240664,0.05817174515235459,0.05394190871369289,0.091162466,0.05577433,False,3 vs Rest,3,Rest
Rbfox1,0.931,0.06899999999999995,2.6021526384934215,0.0012668746,0.00065527495,0.0,0.25,0.5585832,0.68257284,3.457322,-7.8041496,8.384445,11.5734215,8.376488,0.6592797783933481,0.709543568464728,15.419585,7.5820823,False,3 vs Rest,3,Rest
