x,Neuroepithelium-a,Interneuron,Neuroepithelium-b,RGC-a,immature_neuron,Layer I,Pia,RGC-b,IPC-a,Endothelial cell,IPC-b (mitotic),Microglia,Layer V-VI-a,RGC-c,Layer-V-VI-b,Layer II-IV,Pericyte,Hippocampus,OPC
Ahcy,0.14131838,0.015824202,0.07101826,0.047705144,0.021429766,0.013202997,0.12228892,0.07013365,0.032486472,0.07665366,0.06738173,0.0,0.030613586,0.08131023,0.02611565,0.017920239,0.0767589,0.01742767,0.040464688
Ahcyl1,0.3274656,0.20652255,0.2924226,0.22976911,0.21807313,0.3477667,0.29441056,0.22146292,0.24715954,0.23867422,0.2475037,0.23791437,0.25809017,0.33158457,0.31309313,0.30480874,0.15804575,0.30534104,0.2742958
Ahcyl2,0.09717818,0.0153277805,0.054003976,0.02860807,0.033437017,0.11269683,0.09148349,0.05221871,0.022516515,0.057941455,0.02949635,0.060978293,0.04421846,0.054696992,0.048790947,0.05711594,0.0,0.12963122,0.07104214
Ahdc1,0.010015516,0.017415607,0.030439364,0.016670283,0.063091464,0.050135665,0.037547287,0.01104585,0.048056304,0.031798314,0.012465598,0.07999361,0.047910206,0.020950178,0.0942002,0.062053993,0.042170502,0.096391484,0.06979255
Ahi1,0.49412173,0.7441287,0.52721715,0.3933445,0.50632256,0.9174585,0.33701554,0.465282,0.48144063,0.22741456,0.49272725,0.15659824,0.8013422,0.5893096,1.3893572,1.085589,0.19419865,1.2672936,0.6735559
Ahnak,0.021350956,0.0,0.05387235,0.020346286,0.0,0.0,0.6904193,0.023680614,0.0021270972,0.26346177,0.0,0.08187521,0.0022876211,0.04320601,0.0,0.0,0.40724874,0.0043637487,0.12865478
Ahr,0.011191176,0.0025012435,0.0058967685,0.0,0.0008947161,0.0,0.010932835,0.0,0.0,0.102348536,0.0,0.05166352,0.0,0.0,0.0112244375,0.018835941,0.0,0.0054367953,0.0069890684
Ahrr,0.005416312,0.0,0.016126715,0.001981355,0.0010072791,0.02146133,0.004785767,0.007679981,0.0,0.0,0.015131188,0.0,0.008044003,0.0047078957,0.011435124,0.0058396733,0.0,0.008763867,0.010955402
Ahsa1,0.6542108,0.44664747,0.53927106,0.486619,0.37200406,0.48820198,0.64325035,0.5373451,0.35721624,0.3917152,0.5205322,0.5069708,0.47236982,0.5531735,0.48202264,0.54785526,0.95048505,0.5772098,0.48302993
Ahsa2,0.5220905,0.56247216,0.50283843,0.3862365,0.7003021,0.62933296,0.41522357,0.37202337,0.77827567,0.3438436,0.6358064,0.27902505,0.69875735,0.37083673,0.7889648,0.76093537,0.21503522,0.7771079,0.41102615
Aida,0.17831442,0.119759105,0.24802275,0.1644218,0.12510276,0.25681758,0.27314794,0.20369014,0.14127621,0.15046075,0.1460079,0.23239669,0.14032832,0.28952354,0.20044763,0.1783293,0.36613846,0.280805,0.2663914
Aif1,0.0,0.0,0.0,0.0,0.0012729778,0.029629981,0.011335573,0.0,0.0,0.0,0.008358869,1.8394879,0.009758337,0.0,0.03545927,0.028964775,0.0,0.031838447,0.0024057387
Aif1l,0.19413622,0.0117509635,0.14097257,0.23805387,0.0115422495,0.039391194,0.17486003,0.2290072,0.12528759,0.023935754,0.085365064,0.0,0.011224889,0.24813867,0.021659737,0.024095483,0.03755569,0.04321478,0.28548247
Aifm1,0.35254684,0.1235907,0.44457802,0.26713043,0.1561617,0.16105565,0.26097065,0.27655652,0.24720842,0.38676807,0.22760111,0.18967292,0.14722346,0.32683745,0.15493758,0.10603166,0.08509775,0.11324921,0.24567656
Aifm2,0.021944731,0.027574547,0.045852307,0.021002734,0.014923716,0.04393076,0.031765364,0.002956749,0.01784396,0.057568725,0.013438338,0.070002094,0.016955618,0.010905021,0.02520987,0.021351302,0.072624445,0.0166789,0.0344012
Aifm3,0.0067285607,0.018038522,0.034850404,0.0,0.0019459259,0.028323364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030501361,0.0008690062,0.0,0.0034629155,0.016514918
Aig1,0.12613471,0.10753016,0.19010118,0.101010986,0.14176777,0.18537253,0.08214734,0.07453117,0.07222733,0.03310922,0.05324673,0.30109537,0.39823726,0.09108292,0.74171567,0.39523157,0.081591435,0.45882443,0.09598952
Aim1,0.0,0.0,0.0,0.0024034798,0.0,0.0,0.0,0.0010970292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011213693,0.0,0.0,0.0
Aim2,0.032700133,0.011141077,0.008811087,0.017634949,0.00908085,0.0,0.0,0.013760083,0.0314056,0.095341094,0.04879928,0.53426945,0.0007137368,0.0,0.005992409,0.0054940204,0.0,0.0050017657,0.020807281
Aimp1,0.7428373,0.37545145,0.56584287,0.50042325,0.42196712,0.4759863,0.5965491,0.524901,0.51019275,0.41714242,0.49401146,0.5856106,0.42162532,0.6260409,0.6384087,0.5661467,0.42191315,0.51345295,0.5048839
Aimp2,0.3521495,0.12119827,0.23504911,0.16204454,0.13996041,0.15878634,0.16775817,0.21352117,0.10768173,0.1327163,0.19180252,0.1320111,0.21432443,0.2835068,0.23781446,0.23503268,0.22432834,0.19386375,0.15571739
Aip,0.059615396,0.07287641,0.08189632,0.055271983,0.10525708,0.14153816,0.14869156,0.08862137,0.13725805,0.2261649,0.07882936,0.07390824,0.109943315,0.088737294,0.09058564,0.15899116,0.119328916,0.1288896,0.09137466
Aipl1,0.0,0.0,0.008565039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018295739,0.0,0.0,0.0024798594,0.0,0.0019122466,0.0,0.003581001,0.0
Aire,0.001539886,0.0,0.0,0.0,0.0,0.0,0.0,0.001697213,0.0,0.0,0.0,0.0,0.0,0.0,0.0038572822,0.0,0.0,0.0,0.0
Airn,0.008891798,0.0,0.023855163,0.0043633264,0.004446892,0.0,0.11374248,0.0037339618,0.0,0.16044603,0.0,0.0,0.013837768,0.0054328474,0.011617887,0.0025639934,0.15313402,0.020203331,0.038758453
Ajap1,0.040694304,0.024186974,0.04331826,0.007772095,0.009419978,0.17665756,0.0,0.006862593,0.014585489,0.0,0.008522868,0.0,0.022852737,0.013627556,0.03042825,0.06375723,0.119442455,0.039172694,0.01226278
Ajuba,0.15013976,0.0036582283,0.16740222,0.08839166,0.0010986485,0.028923158,0.14885524,0.11611978,0.020389793,0.04535259,0.015233868,0.0,0.0059105433,0.12819839,0.009489229,0.0,0.114714116,0.0,0.07883041
Ak1,0.0123255765,0.10479273,0.053452667,0.014707767,0.05817536,0.12042033,0.023180552,0.013605716,0.019184003,0.0,0.021778058,0.0,0.1274205,0.0045460323,0.17247477,0.13739894,0.0,0.14401743,0.037624847
Ak2,0.67349386,0.22918794,0.5693986,0.57637584,0.17686015,0.25410524,0.4194686,0.5360595,0.32950547,0.42929238,0.43576583,0.44952688,0.17735125,0.55861884,0.14539523,0.19192097,0.39489964,0.22415064,0.57194746
Ak3,0.19157653,0.05517915,0.42858863,0.27817234,0.06235206,0.104881056,0.37381893,0.20688552,0.10705692,0.15683083,0.07234335,0.20051043,0.0783609,0.31111166,0.0638819,0.122861855,0.7037645,0.10058397,0.4484371
Ak4,0.052962683,0.0,0.07937526,0.035314694,0.0039993115,0.0050902497,0.008446843,0.023378305,0.0027836422,0.019872217,0.0,0.03828362,0.012518928,0.027012143,0.020497382,0.0,0.036722578,0.10316585,0.050567903
Ak5,0.0,0.0076164943,0.0,0.0,0.0,0.03173648,0.005905101,0.0,0.0,0.0,0.003485401,0.0,0.0,0.0,0.0133084925,0.025674045,0.0,0.007578107,0.0
Ak7,0.00610284,0.0,0.0066785705,0.002248749,0.003145647,0.012804368,0.0,0.0,0.0031070355,0.0,0.0,0.0,0.0015966647,0.0,0.001784696,0.0023164921,0.0,0.0,0.0017246086
Ak8,0.0015576899,0.0057714013,0.0,0.0,0.0,0.003081163,0.00798359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017802739,0.001193714,0.0,0.0,0.009394838
Ak9,0.0026616687,0.0,0.021946482,0.0,0.0,0.01441467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012398873,0.0011237966,0.0,0.003506068,0.0
Akap1,0.09010332,0.06464842,0.07911283,0.059754,0.09011874,0.1586024,0.037328374,0.055446398,0.075993665,0.074798495,0.028082712,0.0,0.13160014,0.096831866,0.15699315,0.16452688,0.0,0.18026218,0.08647613
Akap10,0.053410895,0.04521502,0.075320624,0.045292653,0.044762168,0.05358111,0.008338364,0.049284376,0.056187708,0.022775061,0.07996193,0.3359573,0.05414253,0.06127889,0.05749842,0.09715863,0.16228825,0.0842149,0.10381583
Akap11,0.35027593,0.4423438,0.35830843,0.262109,0.40168774,0.4542143,0.3235558,0.28084105,0.3325716,0.40524247,0.37427172,0.04380545,0.50180787,0.22692358,0.59440947,0.4848546,0.1852652,0.6133699,0.40213752
Akap12,0.1451249,0.028284455,0.12559521,0.08380044,0.03428037,0.09938891,1.2252988,0.0944226,0.048911743,1.1902634,0.030728087,0.0,0.05091782,0.11775801,0.1685596,0.07121615,1.3714728,0.14631438,0.34934908
Akap13,0.2166309,0.067987934,0.18500085,0.14825548,0.074989595,0.104439914,0.2666424,0.115106486,0.08776624,0.76174444,0.109563716,0.6035276,0.054545954,0.14980553,0.040172677,0.034608252,0.41268584,0.14264631,0.15108211
Akap17b,0.06856886,0.031825792,0.07281708,0.034044225,0.028814493,0.13863018,0.05672469,0.04184683,0.06993011,0.0,0.036942616,0.0,0.037702058,0.057247028,0.041943688,0.08697316,0.0,0.11449398,0.058047157
Akap2,0.0,0.0,0.0,0.0,0.0,0.0,0.00413559,0.0,0.0,0.015999544,0.0,0.0,0.0,0.0,0.0,0.0006224627,0.03755569,0.0,0.0
Akap3,0.0015002871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akap5,0.061731532,0.20033868,0.11977474,0.047428988,0.038909435,0.10002545,0.0361998,0.03526666,0.04516905,0.0,0.037608795,0.0,0.04926118,0.024599899,0.042179666,0.05536143,0.0,0.11399061,0.08438508
Akap6,0.0341635,0.2366639,0.079131074,0.015169611,0.12495379,0.5104174,0.00798359,0.0440213,0.05636913,0.0,0.02882259,0.0,0.19768287,0.056422688,0.39619747,0.1839868,0.0,0.28874016,0.08724016
Akap7,0.042735904,0.3554321,0.047488995,0.02902405,0.03468126,0.20795758,0.13584816,0.028687105,0.06228023,0.023275152,0.028566424,0.052407615,0.038565505,0.05617158,0.33886704,0.09608036,0.3820195,0.1115262,0.21249089
Akap8,0.6174327,0.39532104,0.5456541,0.45850447,0.44375214,0.4600017,0.42746043,0.5009267,0.3788442,0.44945407,0.5047443,0.364077,0.43608904,0.63276553,0.43575,0.37856364,0.15269919,0.40929708,0.36731255
Akap8l,0.34247124,0.69208205,0.39925098,0.41434819,0.57308006,0.535538,0.3813284,0.37576455,0.6063239,0.6191465,0.49373865,0.33846134,0.50934887,0.4680142,0.73474115,0.56604695,0.17644471,0.4888329,0.38639852
Akap9,1.1222025,2.2869332,1.2940302,1.1581273,2.1437602,2.0124376,0.83697426,1.035848,1.8182242,1.1380737,1.5574983,0.6566631,1.9779712,1.1872666,2.4221582,2.2967217,0.48037055,2.2143383,1.0761871
Akip1,0.1078318,0.03210442,0.09004507,0.06491144,0.03584253,0.061286926,0.10644834,0.060671996,0.047464214,0.109198645,0.047559,0.022538574,0.049020022,0.058757775,0.056188952,0.03669653,0.25787634,0.05891274,0.073931746
Akirin1,0.11017865,0.06746984,0.1536772,0.10024275,0.10057347,0.17594208,0.09684693,0.12020847,0.1493057,0.22761181,0.14056699,0.17958258,0.08972541,0.13324964,0.0971101,0.08947296,0.0,0.18410736,0.17455532
Akirin2,0.56686133,0.6732263,0.6677104,0.47012958,0.7773782,0.8891652,0.7054315,0.59280825,0.80327314,0.39044666,0.99237835,0.31892022,0.78572565,1.0490566,0.8126442,0.72479564,0.42389953,0.7525519,0.4255697
Akna,0.01587817,0.021429557,0.007012402,0.01607692,0.032281563,0.009260253,0.003541185,0.011836797,0.049720846,0.014576232,0.08039437,0.04817741,0.00834961,0.011276011,0.007682046,0.012116695,0.0,0.00815242,0.032072585
Aknad1,0.0,0.0,0.0,0.0,0.0,0.0,0.0074636466,0.0016940489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akr1a1,1.0431292,1.1909829,0.9878532,0.9526653,1.0913366,1.2315781,1.3795007,0.90212554,1.1743648,1.4041191,1.0157158,1.7789289,1.3597883,1.04919,1.3834082,1.2512176,1.0518538,1.4513792,1.0389537
Akr1b10,0.04251668,0.0,0.055134173,0.032047488,0.00885985,0.024710607,0.034306377,0.02886303,0.024757298,0.07047441,0.01700741,0.27127337,0.0,0.022585802,0.0,0.0041385847,0.0,0.0,0.12435749
Akr1b3,0.06810012,0.014021122,0.039546575,0.04004685,0.011929779,0.033585727,0.041949153,0.037259374,0.027188702,0.010884531,0.034819644,0.15920919,0.015711596,0.089221396,0.0138443345,0.061320588,0.036722578,0.025377266,0.11908173
Akr1b8,0.020212753,0.0,0.026638418,0.005540053,0.0015003277,0.09449375,0.06793951,0.0025432585,0.006945262,0.0354171,0.029963875,0.0,0.0014878724,0.0030053293,0.0,0.0,0.0,0.0031697515,0.0
Akr1c13,0.0,0.0033212572,0.007038661,0.0013008993,0.0016286875,0.0030075258,0.00413559,0.0,0.0,0.0,0.0037367046,0.029210623,0.004225836,0.001719168,0.0,0.004204784,0.063311204,0.002017864,0.0027185478
Akr1c19,0.0010866104,0.029317308,0.0,0.0,0.0043076617,0.009315389,0.0,0.0020160077,0.0,0.0,0.0,0.0,0.018797508,0.0,0.093717694,0.057060968,0.0,0.04200945,0.0053229956
Akr1e1,0.2334775,0.09239854,0.25209185,0.20554249,0.12714319,0.18828411,0.2643143,0.20065048,0.17480685,0.15274327,0.13484676,0.17881349,0.20553268,0.16194417,0.18759224,0.06881173,0.14443761,0.118906595,0.14250799
Akr7a5,0.18958342,0.07438397,0.18262836,0.13088034,0.06486244,0.118591845,0.26262563,0.1460323,0.1446156,0.077712,0.07265667,0.15761694,0.07384559,0.12737174,0.081191026,0.07515844,0.036722578,0.09739628,0.13207833
Akt1,0.15353146,0.14448245,0.13951099,0.17028914,0.14341006,0.14061025,0.18513416,0.17451674,0.15236521,0.28940538,0.1165418,0.3461808,0.18558533,0.23469287,0.21044293,0.21432716,0.11996544,0.27087474,0.20952612
Akt1s1,0.09046046,0.12953174,0.15364252,0.11568492,0.12307811,0.16181616,0.06643568,0.112887606,0.15564018,0.08417687,0.12168176,0.021266876,0.10980742,0.12301364,0.12912889,0.13986042,0.13899799,0.13267322,0.12295461
Akt2,0.087188885,0.078956775,0.121008374,0.09748029,0.16511087,0.13911396,0.15127894,0.11063928,0.11906445,0.05125289,0.16587962,0.24822886,0.17852503,0.16485924,0.14620326,0.11761942,0.13557339,0.13873805,0.24283688
Akt3,0.23818095,0.19268927,0.2324713,0.18879203,0.5633377,0.46512035,0.13132532,0.21775101,0.36542562,0.1141369,0.40306836,0.0,0.66577756,0.29406652,0.78147936,0.6311854,0.0,0.7236565,0.27486652
Aktip,0.16589914,0.24857882,0.26062638,0.19515085,0.21668303,0.37017015,0.08504267,0.19432367,0.15855595,0.09954749,0.13559923,0.13402975,0.27208573,0.29185617,0.31391203,0.30951095,0.15755752,0.30048904,0.27232617
Alad,0.3170393,0.19222565,0.33388075,0.20509481,0.12249476,0.17836532,0.19172908,0.19862519,0.11408889,0.39820167,0.13476959,0.11447736,0.15238792,0.17572059,0.21325359,0.20477211,0.16315281,0.17322925,0.19405495
Alas1,0.13397571,0.055882342,0.18742174,0.16025388,0.12602898,0.15849102,0.14396007,0.14531364,0.14153415,0.5052232,0.1700687,0.044629212,0.1537715,0.18929936,0.15986796,0.11903293,0.075975604,0.13957268,0.17289469
Alas2,0.0025791775,0.0024841742,0.0,0.017560648,0.0024158189,0.0,0.0,0.0016088188,0.0028861836,0.0,0.002859844,0.0,0.00042683052,0.0014524204,0.0025274323,0.0,0.0,0.0,0.011511091
Alcam,0.12912308,0.07171007,0.17495349,0.40580988,0.25243562,0.074458264,1.7103474,0.62145233,0.13050239,0.06479554,0.14751825,0.082897544,0.78034115,0.67811346,0.69662356,0.5124397,0.0,0.44562137,0.69609386
Aldh16a1,0.06643407,0.01800354,0.07797049,0.03255519,0.025071329,0.016653333,0.14265467,0.04223034,0.046807528,0.07926979,0.06275121,0.10894241,0.039641354,0.06886833,0.0171672,0.02321619,0.036722578,0.014909754,0.0073699937
Aldh18a1,0.077055514,0.051470764,0.0894657,0.10427894,0.08165233,0.03408819,0.057383686,0.09629415,0.08536837,0.0,0.054902375,0.13400541,0.06958568,0.123153515,0.081185594,0.07144921,0.0,0.11229519,0.06277461
Aldh1a1,0.0027521257,0.0,0.0,0.0,0.0,0.03855299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aldh1b1,0.0050851414,0.014105267,0.013949373,0.00629789,0.02173127,0.03544873,0.0,0.002617416,0.03579111,0.02947116,0.008698388,0.0,0.04693273,0.0069194823,0.08239028,0.05533278,0.0,0.051100407,0.017581508
Aldh1l1,0.0,0.005979793,0.0099032745,0.005228457,0.0,0.002941972,0.00698446,0.0,0.0,0.0,0.0,0.0,0.0,0.026836714,0.0,0.0,0.0,0.0,0.1916841
Aldh1l2,0.012032102,0.15887047,0.0021956246,0.02337764,0.07026706,0.100200556,0.0,0.008178498,0.01582914,0.0,0.027367972,0.0,0.10547159,0.01597934,0.0931935,0.15854008,0.0,0.124638595,0.022878112
Aldh2,0.33620185,0.092572585,0.34103996,0.27019024,0.08270852,0.134085,0.38441595,0.19621955,0.15389526,0.05235374,0.08877817,0.41742164,0.14218524,0.23569635,0.162686,0.14476442,0.2473209,0.17424802,0.3328849
Aldh3a2,0.035510723,0.03906835,0.020276923,0.027958956,0.03400973,0.05296363,0.06954453,0.026101535,0.04019764,0.19424126,0.03851615,0.044454236,0.042290915,0.049197804,0.049210887,0.036099274,0.0,0.06773375,0.052080285
Aldh4a1,0.054073974,0.018417716,0.061272025,0.017411025,0.05017093,0.14013097,0.084784724,0.017571175,0.024271246,0.15389599,0.063223936,0.020186827,0.0550271,0.060815904,0.07772245,0.05396608,0.0,0.092221804,0.07126282
Aldh5a1,0.09270665,0.035230406,0.13289618,0.04517976,0.012681621,0.029023996,0.04740586,0.04323028,0.021204917,0.058773194,0.029025262,0.0,0.019660622,0.06937255,0.03585516,0.035945613,0.030453943,0.017862327,0.072716214
Aldh6a1,0.029537337,0.02622716,0.0687449,0.05106446,0.03404282,0.075610764,0.070140354,0.020976558,0.04573173,0.007032452,0.022617146,0.0,0.03900448,0.06353982,0.058271114,0.025063904,0.0,0.030655563,0.16541782
Aldh7a1,0.13039291,0.055295758,0.15272914,0.119504325,0.04566162,0.07435258,0.19349505,0.119370654,0.0719532,0.08105245,0.0633786,0.021266876,0.047353767,0.11320404,0.037335966,0.03597972,0.0,0.023989573,0.23829937
Aldh8a1,0.0,0.0013842704,0.0,0.0,0.0,0.0,0.0,0.0,0.0015596352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aldh9a1,0.20339349,0.065695,0.29099405,0.15816829,0.06770692,0.19169605,0.439779,0.11765978,0.120717265,0.3510231,0.057666603,0.7123164,0.13667034,0.15053102,0.13331743,0.105134144,0.0,0.12402582,0.25746155
Aldoa,0.8613474,0.20855524,0.68666637,0.5985975,0.2778519,0.57891256,0.72309846,0.3462451,0.38769278,0.9798674,0.23329306,1.1034515,0.36435285,0.31539738,0.35606006,0.32549915,1.016374,0.3971198,0.60586214
Aldoart1,0.007150341,0.0,0.0046453145,0.00519451,0.0020232277,0.0023834347,0.0,0.0014834609,0.0028295522,0.0,0.002787214,0.0,0.0022503894,0.0035105473,0.0,0.0012557558,0.0,0.0029625206,0.0
Aldoc,0.028409258,0.01417907,0.30816665,1.1800357,0.025758354,0.041691564,0.0,0.96589226,0.13998969,0.018437538,0.059106123,0.0,0.027734963,0.9528223,0.031274173,0.015921084,0.0,0.017618395,1.8921521
Alg1,0.027452316,0.05208689,0.040585324,0.03312048,0.025205761,0.019466652,0.023707738,0.020778324,0.02758397,0.028903253,0.010600071,0.10333924,0.0458523,0.019298322,0.03187941,0.03633645,0.14945282,0.056913733,0.04583895
Alg10b,0.03580648,0.017486779,0.115657404,0.04006532,0.025384054,0.07010884,0.0412942,0.034943417,0.019155256,0.018417502,0.050005663,0.0427254,0.01895178,0.032269016,0.07115037,0.029863648,0.0,0.05205864,0.01217176
Alg11,0.09044534,0.037529875,0.04846668,0.054945238,0.031662807,0.08236203,0.10898682,0.04895509,0.032683965,0.017916983,0.07001799,0.020186827,0.031367738,0.07539878,0.0650913,0.03539367,0.091180556,0.053033657,0.054824583
Alg12,0.029224694,0.015955236,0.032963164,0.023481142,0.01657121,0.027574424,0.0033683844,0.016590204,0.034426033,0.007032452,0.034160018,0.032350406,0.017680513,0.014871753,0.016742054,0.02138406,0.030453943,0.031375635,0.016816873
Alg13,0.15899673,0.047124032,0.18586215,0.0662017,0.041777063,0.039161947,0.11734223,0.121250965,0.06954521,0.106952734,0.13519911,0.074521035,0.1739021,0.1728287,0.11811723,0.076019995,0.03755569,0.109424256,0.11661603
