,table
peg3,p0
pla2g4c,p0
prkd2,p0
ptgir,p0
pnmal2,p0
pnmal1,p0
ppp5c,p0
psg16,p0
psg29,p0
psg18,p0
psg28,p0
psg26,p0
psg25,p0
psg27,p0
psg23,p0
psg21,p0
psg20,p0
psg22,p0
psg19,p0
psg17,p0
pglyrp1,p0
ppm1n,p0
ppp1r13l,p0
ppp1r37,p0
pvr,p0
plaur,p0
pinlyp,p0
phldb3,p0
pou2f2,p0
pafah1b3,p0
prr19,p0
prx,p0
pld3,p0
psmc4,p0
plekhg2,p0
paf1,p0
pak4,p0
psmd8,p0
ppp1r14a,p0
polr2i,p0
prodh2,p0
proser3,p0
psenen,p0
pmis2,p0
pdcd2l,p0
pepd,p0
pdcd5,p0
plekhf1,p0
pop4,p0
pold1,p0
pnkp,p0
ptov1,p0
prmt1,p0
prr12,p0
prrg2,p0
pih1d1,p0
pth2,p0
ppfia3,p0
ppp1r15a,p0
plekha4,p0
ptpn5,p0
prmt3,p0
peg12,p0
pcsk6,p0
pgpep1l,p0
polg,p0
plin1,p0
pex11a,p0
prc1,p0
pde8a,p0
prss23,p0
prss23os,p0
picalm,p0
pcf11,p0
prcp,p0
pak1,p0
pold3,p0
pgm2l1,p0
p4ha3,p0
ppme1,p0
plekhb1,p0
p2ry6,p0
p2ry2,p0
pde2a,p0
phox2a,p0
pgap2,p0
platr28,p0
ppfibp2,p0
parva,p0
parvaos,p0
pth,p0
psma1,p0
pde3b,p0
plekha7,p0
pik3c2a,p0
pdilt,p0
pdzd9,p0
polr3e,p0
palb2,p0
plk1,p0
prkcb,p0
ppp4c,p0
pagr1a,p0
prrt2,p0
prr14,p0
phkg2,p0
prss53,p0
prss8,p0
prss36,p0
pycard,p0
plpp4,p0
plekha1,p0
pstk,p0
ptpre,p0
ppp2r2d,p0
pwwp2b,p0
prap1,p0
paox,p0
psmd13,p0
pgghg,p0
pkp3,p0
ptdss2,p0
phrf1,p0
pidd1,p0
pnpla2,p0
polr2l,p0
prr33,p0
phlda2,p0
ppfia1,p0
pex11g,p0
pnpla6,p0
pet100,p0
pcp2,p0
prr36,p0
proz,p0
pcid2,p0
polb,p0
plat,p0
plekha2,p0
plpp5,p0
pomk,p0
proscos,p0
plpbp,p0
poteg,p0
purg,p0
ppp2cb,p0
ppp1r3b,p0
prag1,p0
pdgfrl,p0
pcm1,p0
pdlim3,p0
primpol,p0
palld,p0
psd3,p0
pbx4,p0
pgpep1,p0
pde4c,p0
pik3r2,p0
plvap,p0
pgls,p0
prmt9,p0
pou4f2,p0
pkn1,p0
ptger1,p0
prkaca,p0
palm3,p0
podnl1,p0
prdx2,p0
phkb,p0
pllp,p0
polr2c,p0
prss54,p0
pdp2,p0
plekhg4,p0
pard6a,p0
pskh1,p0
psmb10,p0
pla2g15,p0
prmt7,p0
pdf,p0
psmd7,p0
pmfbp1,p0
pkd1l3,p0
phlpp2,p0
pdpr,p0
pkd1l2,p0
plcg2,p0
piezo1,p0
pabpn1l,p0
pgbd5,p0
pcnx2,p0
pard3,p0
pdgfd,p0
pgr,p0
piwil4,p0
panx1,p0
pin1,p0
ppan,p0
pde4a,p0
plppr2,p0
prkcsh,p0
pigyl,p0
prdm10,p0
pus3,p0
pate2,p0
pate4,p0
pate3,p0
pate1,p0
pknox2,p0
panx3,p0
pou2f3,p0
pdzd3,p0
phldb1,p0
pcsk7,p0
pafah1b2,p0
plet1os,p0
plet1,p0
pts,p0
pih1d2,p0
ppp2r1b,p0
pou2af1,p0
psma4,p0
pstpip1,p1
peak1,p1
peak1os,p1
ptpn9,p1
ppcdc,p1
pml,p1
parp6,p1
pkm,p1
paqr5,p1
pias1,p1
parp16,p1
pdcd7,p1
plekho2,p1
pif1,p1
pclaf,p1
ppib,p1
polr2m,p1
prtg,p1
pygo1,p1
pigb,p1
phip,p1
pgm3,p1
prss35,p1
plscr5,p1
plscr1,p1
plscr2,p1
plscr4,p1
plod2,p1
paqr9,p1
pcolce2,p1
pls1,p1
pxylp1,p1
prr23a1,p1
prr23a3,p1
pik3cb,p1
pccb,p1
ppp2r3a,p1
pik3r4,p1
ppm1m,p1
poc1a,p1
pcbp4,p1
parp3,p1
p4htm,p1
prkar2a,p1
pfkfb4,p1
plxnb1,p1
ptpn23,p1
pth1r,p1
prss42,p1
prss44,p1
prss43,p1
prss45,p1
prss46,p1
prss50,p1
pdcd6ip,p1
platr11,p1
plcd1,p1
pomgnt2,p1
ppp2r3d,p1
ppp1r14c,p1
plekhg1,p1
pcmt1,p1
ppil4,p1
plagl1,p1
phactr2,p1
pex3,p1
perp,p1
pex7,p1
pde7b,p1
platr6,p1
ptprk,p1
ppil6,p1
pdss2,p1
prdm1,p1
prep,p1
popdc3,p1
pln,p1
pkib,p1
p4ha1,p1
pla2g12b,p1
psap,p1
pldi,p1
pcbd1,p1
prf1,p1
pald1,p1
ppa1,p1
pbld2,p1
pbld1,p1
phyhipl,p1
pcdh15,p1
prmt2,p1
pcnt,p1
pcbp3,p1
pofut2,p1
pttg1ip,p1
pfkl,p1
pwp2,p1
pdxk,p1
plpp2,p1
polrmt,p1
prss57,p1
palm,p1
ptbp1,p1
plppr3,p1
prtn3,p1
polr2e,p1
pcsk4,p1
plk5,p1
plekhj1,p1
pias4,p1
pip5k1c,p1
platr7,p1
polr3b,p1
pwp1,p1
prdm4,p1
pah,p1
pmch,p1
parpbp,p1
plxnc1,p1
poc1b,p1
phxr2,p1
ppfia2,p1
ptprq,p1
ppp1r12a,p1
pawr,p1
phlda1,p1
ptprr,p1
ptprb,p1
ppm1h,p1
pip4k2c,p1
prim1,p1
ptges3,p1
pan2,p1
pa2g4,p1
pmel,p1
pym1,p1
patz1,p1
pik3ip1,p1
pla2g3,p1
pes1,p1
pgam2,p1
polm,p1
pold2,p1
ppia,p1
purb,p1
pkd1l1,p1
plek,p1
ppp3r1,p1
pno1,p1
peli1,p1
pex13,p1
pus10,p1
papolg,p1
pnpt1,p1
ppp4r3b,p1
prorsd1,p1
psme4,p1
pank3,p1
platr13,p1
pttg1,p1
pwwp2a,p1
psme2b,p1
prop1,p1
platr20,p1
phykpl,p1
ppp2ca,p1
pdlim4,p1
p4ha2,p1
prss38,p1
pld6,p1
pemt,p1
prpsap2,p1
pigl,p1
pmp22,p1
pirt,p1
pik3r5,p1
pik3r6,p1
pfas,p1
per1,p1
polr2a,p1
plscr3,p1
phf23,p1
pelp1,p1
psmb6,p1
pld2,p1
pfn1,p1
pimreg,p1
pitpnm3,p1
p2rx1,p1
p2rx5,p1
pafah1b1,p1
prpf8,p1
pitpna,p1
pipox,p1
phf12,p1
proca1,p1
pigs,p1
poldip2,p1
psmd11,p1
pex12,p1
pigw,p1
ppm1d,p1
ptrh2,p1
prr11,p1
ppm1e,p1
pctp,p1
ppp1r9b,p1
pdk2,p1
phb,p1
phospho1,p1
prr15l,p1
pnpo,p1
pcgf2,p1
psmb3,p1
pip4k2b,p1
plxdc1,p1
ppp1r1b,p1
pnmt,p1
pgap3,p1
psmd3,p1
p3h4,p1
psmc3ip,p1
plekhh3,p1
psme3,p1
ptges3l,p1
ppy,p1
pyy,p1
plcd3,p1
plekhm1,p1
psmc5,p1
prr29,p1
pecam1,p1
polg2,p1
pitpnc1,p1
psmd12,p1
prkca,p1
prkar1a,p1
prpsap1,p1
prcd,p1
pgs1,p1
pde6g,p1
ppp1r27,p1
p4hb,p1
pcyt2,p1
pycr1,p1
ptchd3,p1
pomc,p1
ptrhd1,p1
pfn4,p1
pum2,p1
platr19,p1
pqlc3,p1
pdia6,p1
pxdn,p1
prkar2b,p1
pik3cg,p1
prps1l1,p1
pnpla8,p1
prkd1,p1
ppp2r3c,p1
psma6,p1
pax9,p1
prps1l3,p1
pnn,p1
prpf39,p1
pole2,p1
pygl,p1
psma3,p1
pcnx4,p1
ppm1a,p1
prkch,p1
ppp2r5e,p1
ppp1r36,p1
plekhg3,p1
plek2,p1
plekhh1,p1
pigh,p1
plekhd1os,p1
plekhd1,p1
pcnx,p1
psen1,p1
papln,p1
pnma1,p1
ptgr2,p1
prox2os,p1
prox2,p1
pgf,p1
pomt2,p1
ptpn21,p1
psmc1,p1
ppp4r3a,p1
prima1,p1
ppp4r4,p1
papola,p1
ppp2r5c,p1
ppp1r13b,p1
pld4,p1
pacs2,p1
ptprn2,p1
pitrm1,p1
pfkp,p1
prl2c3,p1
prl2c2,p1
prl2c5,p1
psma2,p1
pou6f2,p1
pgbd1,p1
pom121l2,p1
prss16,p1
prl,p1
prl3d1,p1
prl3d2,p1
prl3d3,p1
prl3c1,p1
prl3b1,p1
prl3a1,p1
prl6a1,p1
prl8a2,p1
prl2b1,p1
prl8a6,p1
prl8a8,p1
prl8a9,p1
prl8a1,p1
prl7b1,p1
prl7a1,p1
prl7a2,p1
prl7d1,p1
prl7c1,p1
prl2a1,p1
prl2c1,p1
prl4a1,p1
prl5a1,p1
psmg4,p1
pxdc1,p1
prpf4b,p1
ppp1r3g,p1
pak1ip1,p1
phactr1,p1
ptpdc1,p1
phf2,p1
phf2os1,p1
prelid1,p1
pfn3,p1
prr7,p1
pdlim7,p1
pcbd2,p1
pitx1,p1
platr25,p1
ptch1,p1
prss47,p1
ptdss1,p1
pdcd6,p1
pcsk1,p1
pou5f2,p1
polr3g,p1
pde8b,p1
poc5,p1
polk,p1
ptcd2,p1
pik3r1,p1
ppwd1,p1
pde4d,p1
plk2,p1
plpp1,p1
pelo,p1
parp8,p1
paip1,p1
pxk,p1
pdhb,p1
ptprg,p1
psmd6,p1
ppp3cb,p1
plau,p1
polr3a,p1
ppif,p1
ppifos,p1
plac9a,p1
plac9b,p1
pde12,p1
prkcd,p1
pbrm1,p1
phf7,p1
parg,p1
prrxl1,p1
ptpn20,p1
ptgdr,p1
ptger2,p1
psmc6,p1
peli2,p1
parp2,p1
pnp,p1
pnp2,p1
prmt5,p1
psmb5,p1
psmb11,p1
ppp1r3e,p1
pabpn1,p1
pck2,p1
psme1,p1
psme2,p1
parp4,p1
pspc1,p1
phf11a,p1
phf11b,p1
phf11d,p1
phf11c,p1
pinx1,p1
prss55,p1
prss51,p1
prss52,p1
pnoc,p1
pbk,p1
ptk2b,p1
pnma2,p1
ppp2r2a,p1
pebp4,p1
pdlim2,p1
ppp3cc,p1
piwil2,p1
polr3d,p1
phyhip,p1
pcdh8,p1
pcdh17,p1
pcdh20,p1
pcdh9,p1
pibf1,p1
prr30,p1
pou4f1,p1
pcca,p1
plcxd3,p1
prkaa1,p1
ptger4,p1
prlr,p1
pdzd2,p1
pop1,p1
polr2k,p1
pabpc1,p1
pkhd1l1,p1
pvt1,p1
phf20l1,p1
ptk2,p1
ptp4a3,p1
psca,p1
pycrl,p1
puf60,p1
plec,p1
parp10,p1
ppp1r16a,p1
pvalb,p1
pdxp,p1
polr2f,p1
pick1,p1
pla2g6,p1
pdgfb,p1
phf5a,p1
polr3h,p1
pmm1,p1
poldip3,p1
pacsin2,p1
pnpla5,p1
pnpla3,p1
parvb,p1
parvg,p1
prr5,p1
phf21b,p1
ppara,p1
pkdrej,p1
pim3,p1
panx2,p1
plxnb2,p1
ppp6r2,p1
pdzrn4,p1
pphln1,p1
prickle1,p1
pus7l,p1
pced1b,p1
pfkm,p1
prkag1,p1
prph,p1
prpf40b,p1
pou6f1,p1
pfdn5,p1
prr13,p1
pcbp2,p1
pde1b,p1
ppp1r1a,p1
pam16,p1
ppl,p1
pmm2,p1
prm3,p1
prm2,p1
prm1,p1
parn,p1
pla2g10,p1
pla2g10os,p1
pdxdc1,p1
prkdc,p1
pkp2,p1
ppm1f,p1
ppil2,p1
pi4ka,p1
p2rx6,p1
prodh,p1
parl,p1
psmd2,p1
polr2h,p1
p3h2,p1
ppp1r2,p1
pigz,p1
pak2,p1
pigx,p1
pcyt1a,p1
pdia5,p1
parp14,p1
parp9,p1
polq,p1
popdc2,p1
pla1a,p1
poglut1,p1
phldb2,p1
plcxd2,p1
pcnp,p1
pros1,p1
pou1f1,p1
paxbp1,p1
pigp,p1
psmg1,p1
pcp4,p1
prdm15,p1
prr18,p1
pde10a,p1
pabpc6,p1
pacrg,p1
plg,p1
pnldc1,p1
phf10,p1
psmb1,p1
pdcd2,p1
prdm9,p1
ppp2r1a,p1
pkmyt1,p1
paqr4,p1
prss33,p1
prss41,p1
prss32,p1
prss21,p1
prss30,p1
prss22,p1
prss27,p1
pdpk1,p1
pgp,p1
pkd1,p1
ptx4,p1
prss34,p1
prss28,p1
prss29,p1
pigq,p1
pdia2,p1
phf1,p1
pacsin1,p1
ppard,p1
pnpla1os,p1
pnpla1,p1
pxt1,p1
ppil1,p1
pi16,p1
pim1,p1
pde9a,p1
pknox1,p1
pglyrp2,p1
pram1,p1
pfdn6,p1
psmb9,p1
psmb8,p1
pbx2,p1
ppt2,p1
prrt1,p1
prrc2a,p1
pou5f1,p1
psors1c2,p1
ppp1r18os,p1
ppp1r18,p1
ppp1r10,p1
prr3,p1
ppp1r11,p1
pgk2,p1
ptchd4,p1
pla2g7,p1
polh,p1
polr1c,p1
ptk7,p1
ppp2r5d,p1
pex6,p1
ptcra,p1
prph2,p1
prickle4,p1
pgc,p1
plcl2,p1
pp2d1,p1
pot1b,p1
plin4,p1
plin5,p1
plin3,p1
ptprs,p1
prr22,p1
pspn,p1
pdzph1,p1
pja2,p1
ppp4r1,p1
ptprm,p1
prkd3,p1
pkdcc,p1
plekhh2,p1
ppm1b,p1
prepl,p1
prkce,p1
pigf,p1
ppp1r21,p1
psma8,p1
pik3c3,p1
polr2d,p1
proc,p1
pkd2l2,p1
paip2,p1
prob1,p1
psd2,p1
pura,p1
pfdn1,p1
pcdha1,p1
pcdha2,p1
pcdha3,p1
pcdha4,p1
pcdha5,p1
pcdha6,p1
pcdha7,p1
pcdha8,p1
pcdha9,p1
pcdha11,p1
pcdha11-1,p1
pcdha12,p1
pcdhac1,p1
pcdhac2,p1
pcdhb1,p1
pcdhb2,p1
pcdhb3,p1
pcdhb4,p1
pcdhb5,p1
pcdhb6,p1
pcdhb7,p1
pcdhb8,p1
pcdhb9,p1
pcdhb10,p1
pcdhb11,p1
pcdhb12,p1
pcdhb13,p1
pcdhb14,p1
pcdhb15,p1
pcdhb16,p1
pcdhb17,p1
pcdhb18,p1
pcdhb19,p1
pcdhb20,p1
pcdhb21,p1
pcdhb22,p1
pcdhga1,p1
pcdhga2,p1
pcdhga3,p1
pcdhgb1,p1
pcdhga4,p1
pcdhgb2,p1
pcdhga5,p1
pcdhga6,p1
pcdhga7,p1
pcdhgb4,p1
pcdhga8,p1
pcdhgb5,p1
pcdhga9,p1
pcdhgb6,p1
pcdhga10,p1
pcdhgb7,p1
pcdhga11,p1
pcdhga12,p1
pcdhgc3,p1
pcdhgc4,p1
pcdhgc5,p1
pcdh1,p1
pcdh12,p1
pabpc2,p1
prelid2,p1
plac8l1,p1
pou4f3,p1
ppp2r2b,p1
pggt1b,p1
pudp,p1
prr16,p1
ppic,p1
prdm6,p1
phax,p1
prrc1,p1
pdgfrb,p1
pde6a,p1
ppargc1b,p1
pcyox1l,p1
piezo2,p1
pmaip1,p1
prelid3a,p1
psmg2,p1
ptpn2,p1
poli,p1
pias2,p1
pstpip2,p1
pard6g,p1
pqlc1,p1
ppp6r3,p1
pitpnm1,p1
ptprcap,p1
ppp1ca,p1
pold4,p1
pcx,p1
peli3,p1
pacs1,p1
pcnx3,p1
pola2,p1
ppp2r5b,p1
pygm,p1
prdx5,p1
plcb3,p1
ppp1r14b,p1
polr2g,p1
ppp1r32,p1
pga5,p1
prpf19,p1
ptgdr2,p1
patl1,p1
pfpl,p1
psat1,p1
prune2,p1
pcsk5,p1
ptar1,p1
pip5k1b,p1
pip5k1bos,p1
pgm5,p1
pum3,p1
plpp6,p1
plgrkt,p1
pdcd1lg2,p1
prkg1,p1
papss2,p1
pten,p1
pank1,p1
pcgf5,p1
ppp1r3c,p1
pde6c,p1
plce1,p1
pdlim1,p1
pik3ap1,p1
pgam1,p1
pi4k2a,p1
pyroxd2,p1
pkd2l1,p1
pax2,p1
pdzd7,p1
poll,p1
pprc1,p1
pitx3,p1
psd,p1
pcgf6,p1
pdcd11,p1
pdcd4,p1
plekhs1,p1
pnlip,p1
pnliprp1,p1
pnliprp2,p1
pdzd8,p1
prlhr,p1
prdx3,p1
ppp1r3f,p1
prickle3,p1
plp2,p1
praf2,p1
pim2,p1
pqbp1,p1
pcsk1n,p1
porcn,p1
pgrmc1,p1
prr32,p1
phf6,p1
plac1,p1
prrg3,p1
pnma5,p1
pnma3,p1
pnck,p1
plxnb3,p1
pdzd4,p1
plxna3,p1
pls3,p1
prkx,p1
pbsn,p1
prrg1,p1
pet2,p1
pola1,p1
pcyt1b,p1
pdk3,p1
pgr15l,p1
pja1,p1
p2ry4,p1
pdzd11,p1
pin4,p1
phka1,p1
pbdc1,p1
pgk1,p1
p2ry10,p1
p2ry10b,p1
pou3f4,p1
pof1b,p1
pabpc5,p1
pcdh11x,p1
pcdh19,p1
pramel3,p1
prame,p1
plp1,p1
pih1h3b,p1
prps1,p1
psmd10,p1
pak3,p1
pfkfb1,p1
phf8,p1
prdx4,p1
ptchd1,p1
phex,p1
pdha1,p1
phka2,p1
ppef1,p1
pir,p1
piga,p1
prps2,p1
tcea1,t0
tcf24,t0
tram1,t0
trpa1,t0
terf1,t0
tmem70,t0
tfap2d,t0
tfap2b,t0
tram2,t0
tmem14a,t0
tmem131,t0
tsga10,t0
txndc9,t0
tbc1d8,t0
tmem182,t0
tgfbrap1,t0
tpp2,t0
tex30,t0
tmeff2,t0
tyw5,t0
trak2,t0
tmem237,t0
tmem169,t0
tnp1,t0
tns1,t0
tmbim1,t0
ttll4,t0
tuba4a,t0
tmem198,t0
tm4sf20,t0
trip12,t0
tex44,t0
trpm8,t0
traf3ip1,t0
twist2,t0
thap4,t0
tnfrsf11a,t0
tsn,t0
tfcp2l1,t0
tmem185b,t0
tmem177,t0
tmem37,t0
tmem163,t0
thsd7b,t0
tmcc2,t0
tmem81,t0
tmem183a,t0
timm17a,t0
tnni1,t0
tnnt2,t0
tmem9,t0
tpr,t0
trmt1l,t0
tsen15,t0
teddm2,t0
teddm1b,t0
teddm1a,t0
tor1aip1,t0
tor1aip2,t0
tdrd5,t0
tor3a,t0
tex35,t0
tnr,t0
tnn,t0
tex50,t0
tnfsf4,t0
tnfsf18,t0
tbx19,t0
tiprl,t0
tada1,t0
tmco1,t0
tomm40l,t0
tstd1,t0
tagln2,t0
tfb2m,t0
tmem63a,t0
trp53bp2,t0
tlr5,t0
taf1a,t0
tgfb2,t0
tatdn3,t0
traf5,t0
traf3ip3,t0
taf3,t0
trdmt1,t0
tmem236,t0
thnsl1,t0
tbpl2,t0
tor4a,t0
tubb4b,t0
tmem203,t0
tprn,t0
tmem210,t0
traf2,t0
tmem141,t0
tmem250-ps,t0
tsc1,t0
ttf1,t0
trub2,t0
tbc1d13,t0
tor1b,t0
tor1a,t0
ttc16,t0
tor2a,t0
traf1,t0
ttll11,t0
tas2r134,t0
tnfaip6,t0
tanc1,t0
tank,t0
tbr1,t0
ttc21b,t0
tlk1,t0
ttc30b,t0
ttc30a2,t0
ttc30a1,t0
ttn,t0
tfpi,t0
tmx2,t0
timm10,t0
tnks1bp1,t0
trp53i11,t0
tspan18,t0
ttc17,t0
traf6,t0
trim44,t0
tcp11l1,t0
them7,t0
tmco5b,t0
tmco5,t0
thbs1,t0
tyro3,t0
tmem87a,t0
ttbk2,t0
tmem62,t0
tgm5,t0
tgm7,t0
tubgcp4,t0
trp53bp1,t0
trim69,t0
terb2,t0
trpm7,t0
tmem127,t0
tmem87b,t0
ttl,t0
tgm3,t0
tgm6,t0
tmc2,t0
tmem239,t0
tmem230,t0
trmt6,t0
tmx4,t0
tasp1,t0
thbd,t0
tmem74bos,t0
tmem74b,t0
tcf15,t0
tbc1d20,t0
trib3,t0
tpx2,t0
ttll9,t0
tm9sf4,t0
tspyl3,t0
trp53inp2,t0
trpc4ap,t0
tgif2,t0
tldc2,t0
tti1,t0
tgm2,t0
top1,t0
tox2,t0
ttpal,t0
tomm34,t0
trp53tg5,t0
tnnc2,t0
trp53rka,t0
trp53rkb,t0
tmem189,t0
tshz2,t0
tfap2c,t0
tubb1,t0
taf4,t0
tcfl5,t0
tpd52l2,t0
tcea2,t0
tpd52,t0
trim55,t0
tbl1xr1,t0
tnfsf10,t0
tmem212,t0
tnik,t0
ttc14,t0
trpc3,t0
trpc4,t0
tm4sf1,t0
tm4sf4,t0
tsc22d2,t0
tiparp,t0
trim59,t0
tmem144,t0
tdo2,t0
tlr2,t0
tmem131l,t0
trim2,t0
tigd4,t0
tmem154,t0
ttc24,t0
tsacc,t0
tmem79,t0
thbs3,t0
trim46,t0
tpm3,t0
tchh,t0
tchhl1,t0
tdpoz2,t0
tdpoz1,t0
tdpoz4,t0
tdpoz3,t0
them4,t0
them5,t0
tdrkh,t0
tuft1,t0
tmod4,t0
tnfaip8l2,t0
tars2,t0
txnip,t0
tbx15,t0
trim45,t0
ttf2,t0
tspan2os,t0
tspan2,t0
tshb,t0
trim33,t0
tmigd3,t0
tmem167b,t0
taf13,t0
trmt13,t0
tmem56,t0
tram1l1,t0
tifa,t0
tbck,t0
tet2,t0
tacr3,t0
trmt10a,t0
tspan5,t0
ttll7,t0
tyw3,t0
tnni3k,t0
tmem68,t0
tgs1,t0
tox,t0
trp53inp1,t0
tmem67,t0
triqk,t0
tmem64,t0
ttpa,t0
tstd3,t0
topors,t0
tmem215,t0
tesk1,t0
tpm2,t0
tln1,t0
tmem8b,t0
tomm5,t0
trmt10b,t0
tdrd7,t0
tmod1,t0
tstd2,t0
trmo,t0
trim14,t0
tbc1d2,t0
tgfbr1,t0
tex10,t0
tmeff1,t0
tmem246,t0
toporsl,t0
tal2,t0
tmem38b,t0
tmem245,t0
txn1,t0
txndc8,t0
tmem268,t0
tex48,t0
tnfsf15,t0
tnfsf8,t0
tnc,t0
trim32,t0
tlr4,t0
tle1,t0
tyrp1,t0
ttc39b,t0
tusc1,t0
tek,t0
tm2d1,t0
tctex1d1,t0
tmem61,t0
ttc22,t0
ttc4,t0
tceanc2,t0
tmem59,t0
txndc12,t0
ttc39aos1,t0
ttc39a,t0
trabd2b,t0
tal1,t0
tex38,t0
tspan1,t0
tmem69,t0
tesk2,t0
toe1,t0
tctex1d4,t0
tmem53,t0
tie1,t0
tmem125,t0
tmem269,t0
tmco2,t0
trit1,t0
thrap3,t0
trappc3,t0
tekt2,t0
tfap2e,t0
tmem35b,t0
tlr12,t0
trim62,t0
tmem54,t0
tssk3,t0
tmem234,t0
txlna,t0
tmem39b,t0
tinagl1,t0
tmem200b,t0
taf12,t0
trnau1ap,t0
themis2,t0
tmem222,t0
trnp1,t0
trim63,t0
tmem50a,t0
tcea3,t0
tex46,t0
tmco4,t0
tas1r2,t0
tmem82,t0
tmem51,t0
tmem51os1,t0
tnfrsf1b,t0
tnfrsf8,t0
tardbp,t0
tmem201,t0
tnfrsf9,t0
thap3,t0
tas1r1,t0
tnfrsf25,t0
trp73,t0
trp73os,t0
tprgl,t0
ttc34,t0
tnfrsf14,t0
tmem52,t0
tmem240,t0
tmem88b,t0
tas1r3,t0
tnfrsf4,t0
tnfrsf18,t0
ttll10,t0
tmbim7,t0
tex47,t0
tmem243,t0
tmem60,t0
tomm7,t0
tmub1,t0
tyms,t0
tmem214,t0
tcf23,t0
trim54,t0
tmem129,t0
tacc3,t0
tnip2,t0
trmt44,t0
tada2b,t0
tbc1d14,t0
tmem128,t0
tapt1,t0
tbc1d19,t0
tbc1d1,t0
tlr1,t0
tlr6,t0
tmem156,t0
tmem33,t0
txk,t0
tec,t0
tmem165,t0
thegl,t0
tecrl,t0
tmprss11c,t0
tmprss11d,t0
tmprss11a,t0
tmprss11g,t0
tmprss11f,t0
tmprss11b,t0
tmprss11e,t0
tmem150c,t0
tmem150cos,t0
tgfbr3,t0
tmed5,t0
tmem175,t0
tmed11,t0
ttc28,t0
tpst2,t0
tfip11,t0
tmem211,t0
tmem119,t0
trpv4,t0
tchp,t0
triap1,t0
tmem233,t0
taok3,t0
tesc,t0
tbx3os1,t0
tbx3,t0
tbx3os2,t0
tbx5,t0
tpcn1,t0
trafd1,t0
tmem116,t0
tctn1,t0
tmem120b,t0
tmed2,t0
tmem132b,t0
tmem132c,t0
tmem132cos,t0
tmem132d,t0
tpst1,t0
tmem248,t0
tyw1,t0
tmem270,t0
tbl2,t0
trim50,t0
tmem120a,t0
trim56,t0
trip6,t0
tfr2,t0
tsc22d4,t0
taf6,t0
tmem184a,t0
ttyh3,t0
tnrc18,t0
tecpr1,t0
tmem130,t0
trrap,t0
tex26,t0
tfpi2,t0
tac1,t0
thsd7a,t0
tmem106b,t0
tmem168,t0
tfec,t0
tes,t0
tspan12,t0
tas2r118,t0
tmem229a,t0
tnpo3,t0
tspan33,t0
tmem209,t0
tsga13,t0
tmem140,t0
trim24,t0
tmem213,t0
ttc26,t0
tbxas1,t0
tmem178b,t0
tas2r137,t0
tas2r108,t0
tas2r138,t0
trbv1,t0
trbv2,t0
trbv3,t0
trbv4,t0
trbv5,t0
trbv7,t0
trbv9,t0
trbv10,t0
trbv12-1,t0
trbv13-1,t0
trbv12-2,t0
trbv13-2,t0
trbv12-3,t0
trbv13-3,t0
trbv14,t0
trbv15,t0
trbv16,t0
trbv17,t0
trbv19,t0
trbv20,t0
trbv22,t0
trbv23,t0
trbv24,t0
trbv26,t0
trbv29,t0
try4,t0
try5,t0
try10,t0
trbj1-1,t0
trbj1-2,t0
trbj1-3,t0
trbj1-4,t0
trbj1-6,t0
trbc1,t0
trbj2-1,t0
trbj2-2,t0
trbj2-3,t0
trbj2-4,t0
trbj2-5,t0
trbj2-6,t0
trbj2-7,t0
trbc2,t0
trbv31,t0
trpv6,t0
trpv5,t0
tas2r139,t0
tas2r144,t0
tmem139,t0
tas2r143,t0
tas2r135,t0
tas2r126,t0
tcaf3,t0
tcaf2,t0
tcaf1,t0
tpk1,t0
tmem176b,t0
tmem176a,t0
tra2a,t0
tax1bp1,t0
tril,t0
tigd2,t0
tnip3,t0
tacstd2,t0
tex37,t0
thnsl2,t0
tmem150a,t0
tgoln1,t0
tcf7l1,t0
tmsb10,t0
tacr1,t0
tlx2,t0
tet3,t0
tex261,t0
tprkb,t0
tgfa,t0
tia1,t0
tpra1,t0
txnrd3,t0
tmem43,t0
trh,t0
tmf1,t0
trnt1,t0
thumpd3,t0
tada3,t0
ttll3,t0
tatdn2,t0
tamm41,t0
timp4,t0
tsen2,t0
tmem40,t0
tmcc1,t0
tmem72,t0
tmem121b,t0
tuba8,t0
tpi1,t0
tapbpl,t0
tuba3a,t0
tnfrsf1a,t0
tigar,t0
tspan11,t0
tspan9,t0
tead4,t0
tulp3,t0
tex52,t0
tmem52b,t0
tas2r130,t0
tas2r107,t0
tas2r106,t0
tas2r104,t0
tas2r105,t0
tas2r114,t0
tas2r120,t0
tas2r121,t0
tas2r122,t0
tas2r115,t0
tas2r124,t0
tas2r102,t0
tas2r136,t0
tas2r117,t0
tas2r123,t0
tas2r116,t0
tas2r110,t0
tas2r113,t0
tas2r125,t0
tas2r129,t0
tas2r131,t0
tas2r109,t0
tas2r103,t0
tas2r140,t0
tuba3b,t0
tm7sf3,t0
tmtc1,t0
tarm1,t0
tfpt,t0
tmc4,t0
tsen34,t0
ttyh1,t0
tnnt1,t0
tnni3,t0
tmem86b,t0
tmem150b,t0
tmem190,t0
tmem238,t0
trim28,t0
tmem160,t0
trappc6a,t0
tomm40,t0
tescl,t0
tex101,t0
tmem145,t0
tmem91,t0
tgfb1,t0
ttc9b,t0
timm50,t0
tbcb,t0
thap8,t0
tyrobp,t0
tmem147,t0
tmem147os,t0
tdrd12,t0
tshz3,t0
tbc1d17,t0
